35410019-B_0.35 9165 Maq 1 Alpha 550
CCH,tension
0.803,68.2
0.811,67.2
0.805,66.5
0.81,66.8
0.812,66.9
0.806,67.8
0.818,66.4
0.814,68.0
0.807,68.3
0.807,66.9
0.814,67.7
0.809,69.2
0.809,67.6
0.817,66.9
0.808,67.8
0.813,68.5
0.809,68.0
0.81,68.2
0.812,67.9
0.81,67.3
0.811,68.5
0.817,67.0
0.811,67.5
0.811,69.6
0.804,68.6
0.801,67.0
0.811,67.7
0.807,67.4
0.817,70.0
0.817,67.2
0.808,65.6
0.805,68.3
0.81,68.8
0.809,67.5
0.813,68.5
0.803,66.3
0.817,66.8
0.813,67.3
0.805,67.7
0.805,69.2
0.805,67.3
0.813,68.0
0.811,68.7
0.81,67.5
0.816,68.2
0.811,67.1
0.809,66.2
0.815,67.4
0.807,68.4
0.81,66.8
0.813,68.1
0.814,66.5
0.812,67.7
0.811,67.4
0.811,67.1
0.812,68.3
0.815,67.0
0.811,66.4
0.807,66.6
0.807,67.8
0.811,68.2
0.81,67.8
0.809,67.2
0.808,67.2
0.809,67.8
0.812,67.3
0.806,67.5
0.807,67.8
0.814,67.7
0.806,65.5
0.809,67.9
0.813,68.3
0.808,68.9
0.812,67.6
0.811,68.7
0.805,68.7
0.813,67.4
0.809,67.4
0.81,67.5
0.803,66.4
0.81,68.2
0.809,66.2
0.814,66.7
0.814,67.0
0.811,67.7
0.807,70.1
0.817,66.7
0.805,67.0
0.808,66.8
0.815,66.1
0.811,67.9
0.809,67.9
0.8,66.8
0.816,68.8
0.808,67.5
0.814,66.1
0.802,68.2
0.814,66.9
0.811,66.6
0.809,66.1
