33136798-A_0.35 939 Maq 30 Alpha 488 - S
CCH,tension
1.046,67.9
1.053,69.0
1.045,68.0
1.042,66.5
1.046,68.6
1.051,66.5
1.052,68.7
1.052,67.3
1.056,68.2
1.059,67.0
1.053,67.8
1.049,67.6
1.054,66.9
1.05,67.8
1.048,66.9
1.051,69.4
1.04,67.8
1.059,67.8
1.051,68.8
1.054,67.2
1.051,66.6
1.051,67.5
1.051,68.7
1.049,68.6
1.044,67.7
1.045,66.1
1.049,68.5
1.05,67.4
1.044,65.2
1.05,67.8
1.047,67.4
1.042,67.1
1.047,67.0
1.047,67.4
1.044,67.7
1.049,67.3
1.046,67.9
1.05,69.2
1.058,67.7
1.049,65.7
1.051,67.3
1.05,68.8
1.048,67.3
1.043,67.7
1.051,68.2
1.046,67.5
1.051,67.5
1.049,66.8
1.056,66.6
1.056,66.4
1.053,66.7
1.05,67.1
1.055,67.2
1.053,68.0
1.049,65.7
1.044,68.5
1.052,67.6
1.044,68.3
1.048,68.8
1.049,68.6
1.051,66.9
1.051,68.2
1.047,67.1
1.051,66.7
1.046,68.7
1.051,66.3
1.047,67.0
1.049,67.5
1.051,66.3
1.051,67.7
1.049,67.2
1.055,68.0
1.053,67.5
1.055,68.9
1.056,67.0
1.05,68.0
1.05,66.1
1.053,67.3
1.045,69.0
1.048,68.1
1.051,67.4
1.046,67.5
1.048,68.4
1.056,67.9
1.05,67.0
1.053,68.3
1.053,68.6
1.05,68.2
1.053,68.0
1.046,67.4
1.051,66.2
1.054,64.7
1.053,69.6
1.053,69.1
1.051,67.3
1.054,67.7
1.051,67.1
1.049,66.4
1.059,68.7
1.045,67.3
