15531112-A_0.5 1249 Maq 30 Alpha 488 - S
CCH,tension
1.092,96.6
1.104,94.8
1.101,111.8
1.105,95.0
1.111,108.5
1.106,94.7
1.097,104.5
1.103,104.5
1.1,91.9
1.105,101.4
1.104,98.0
1.095,94.7
1.098,90.5
1.108,101.9
1.099,99.2
1.082,89.2
1.094,96.0
1.101,92.7
1.106,115.7
1.097,95.3
1.089,89.8
1.101,117.6
1.096,108.7
1.094,86.7
1.097,107.7
1.097,99.7
1.102,116.5
1.101,116.2
1.1,112.3
1.103,92.5
1.101,109.3
1.091,91.1
1.093,101.7
1.1,106.6
1.096,100.0
1.103,99.9
1.1,97.8
1.104,122.5
1.098,104.4
1.098,106.8
1.098,97.9
1.096,101.0
1.105,94.2
1.103,115.9
1.103,99.9
1.084,110.3
1.098,107.3
1.1,101.6
1.105,118.4
1.101,104.4
1.103,111.2
1.091,101.5
1.093,109.4
1.102,99.1
1.087,84.7
1.108,99.0
1.103,100.7
1.105,101.3
1.103,93.0
1.1,103.7
1.095,99.2
1.099,88.7
1.107,114.5
1.102,102.5
1.09,97.1
1.101,98.7
1.093,86.7
1.099,113.9
1.102,106.6
1.103,103.3
1.105,104.9
1.108,91.4
1.108,99.4
1.097,85.6
1.102,105.8
1.096,108.3
1.109,92.8
1.105,100.3
1.108,114.4
1.105,105.0
1.104,105.8
1.099,107.1
1.103,106.4
1.101,99.7
1.098,91.4
1.107,97.0
1.11,99.8
1.094,102.2
1.107,71.5
1.104,104.3
1.086,100.1
1.099,94.4
1.106,87.9
1.098,110.9
1.093,98.8
1.097,96.4
1.103,91.7
1.102,103.7
1.104,101.6
1.101,100.9
