10756352-A_0.75 12864 Maq 1 Alpha 550
CCH,tension
1.305,120.9
1.304,128.0
1.297,114.0
1.293,119.8
1.29,121.7
1.302,118.1
1.302,117.6
1.295,118.3
1.306,130.9
1.306,106.0
1.3,122.2
1.305,125.5
1.295,120.6
1.297,112.3
1.304,131.7
1.31,115.2
1.299,121.6
1.287,115.4
1.306,113.3
1.302,121.9
1.303,110.0
1.298,128.5
1.296,122.6
1.297,120.0
1.297,134.9
1.305,123.2
1.3,109.5
1.295,109.0
1.301,111.3
1.298,117.1
1.301,119.4
1.309,122.6
1.298,121.8
1.309,116.8
1.286,114.6
1.303,116.1
1.305,121.5
1.295,112.4
1.301,113.7
1.303,122.9
1.303,112.0
1.292,130.9
1.303,115.1
1.297,115.5
1.304,127.0
1.295,115.5
1.298,126.2
1.31,118.0
1.298,109.2
1.29,118.2
1.287,137.8
1.294,125.2
1.294,131.3
1.3,119.5
1.3,121.1
1.304,110.9
1.287,124.7
1.301,121.7
1.296,121.1
1.301,124.6
1.304,124.4
1.298,127.2
1.298,123.1
1.303,125.3
1.303,126.1
1.296,108.1
1.314,135.3
1.299,112.5
1.303,118.2
1.295,118.6
1.299,113.3
1.303,118.5
1.306,113.5
1.302,120.2
1.299,120.6
1.308,99.8
1.302,122.0
1.301,116.5
1.299,116.2
1.305,121.6
1.309,128.6
1.303,123.8
1.304,121.9
1.298,121.7
1.295,121.8
1.294,128.1
1.297,119.9
1.304,113.8
1.296,121.2
1.309,120.1
1.295,122.8
1.298,123.7
1.307,123.1
1.302,111.6
1.302,120.2
1.307,115.5
1.298,125.2
1.283,127.8
1.293,130.0
1.304,115.6
