35091062-A_0.5 863 Maq 30 Alpha 488 - S
CCH,tension
0.946,102.1
0.965,92.5
0.955,93.6
0.947,108.0
0.958,94.6
0.948,92.5
0.951,125.9
0.954,100.6
0.949,97.5
0.951,102.9
0.955,97.7
0.943,107.5
0.956,115.0
0.952,99.7
0.94,109.3
0.95,107.7
0.951,93.4
0.952,105.7
0.957,110.5
0.959,96.7
0.947,99.9
0.943,78.7
0.95,105.0
0.953,110.8
0.952,110.9
0.95,98.9
0.955,108.9
0.956,97.2
0.959,114.1
0.954,112.9
0.964,87.3
0.946,91.6
0.945,106.8
0.952,103.1
0.95,91.5
0.956,109.7
0.948,108.8
0.951,92.8
0.949,100.9
0.955,107.4
0.955,100.9
0.943,104.6
0.954,103.1
0.951,102.2
0.941,90.6
0.952,100.6
0.949,103.6
0.948,104.4
0.948,106.3
0.96,105.8
0.958,100.2
0.939,109.2
0.944,101.6
0.947,100.7
0.946,105.0
0.95,87.3
0.951,88.3
0.949,105.7
0.961,101.2
0.955,87.7
0.945,104.0
0.95,99.9
0.942,101.4
0.959,96.7
0.957,90.2
0.955,94.3
0.95,103.6
0.949,100.1
0.946,92.1
0.952,95.7
0.949,97.6
0.946,110.3
0.946,104.8
0.951,88.2
0.957,89.6
0.953,99.3
0.947,101.7
0.947,95.6
0.951,95.9
0.952,97.3
0.947,113.2
0.952,96.4
0.943,109.7
0.951,107.4
0.951,102.9
0.944,107.0
0.948,96.3
0.957,98.2
0.945,98.4
0.948,101.5
0.953,97.3
0.95,104.7
0.952,104.8
0.949,103.8
0.947,98.4
0.941,102.4
0.95,108.1
0.946,105.6
0.94,94.9
0.945,97.7
