10725740-B_2.5 9674 Maq 30 Alpha 488 - S
CCH,tension
1.647,271.6
1.656,280.7
1.646,285.4
1.656,286.5
1.64,273.4
1.653,293.1
1.642,287.3
1.651,277.5
1.651,267.9
1.657,291.1
1.651,289.4
1.643,295.2
1.651,285.1
1.65,274.5
1.653,272.1
1.645,278.5
1.647,271.8
1.649,278.1
1.649,281.4
1.647,296.5
1.648,283.4
1.647,281.0
1.644,280.4
1.649,300.2
1.647,272.5
1.648,288.0
1.646,268.8
1.648,275.7
1.65,277.2
1.658,280.7
1.641,273.0
1.647,288.4
1.647,278.6
1.649,283.6
1.655,284.6
1.652,289.1
1.642,283.1
1.651,285.5
1.647,278.1
1.654,275.8
1.655,297.6
1.649,277.7
1.652,290.9
1.65,298.4
1.647,285.9
1.647,293.5
1.653,278.0
1.656,281.8
1.647,264.8
1.64,283.3
1.664,288.6
1.646,288.6
1.646,291.6
1.645,291.1
1.647,275.4
1.637,273.3
1.648,286.8
1.645,279.5
1.657,287.2
1.641,285.1
1.651,268.0
1.646,305.1
1.653,288.8
1.641,294.8
1.647,276.9
1.654,288.3
1.642,291.8
1.645,301.4
1.649,274.1
1.65,293.9
1.649,287.1
1.639,269.7
1.657,272.0
1.648,278.0
1.642,274.2
1.659,288.3
1.651,292.5
1.648,283.5
1.644,282.3
1.635,279.2
1.654,302.9
1.65,281.3
1.65,287.6
1.644,268.8
1.655,292.9
1.654,282.1
1.651,273.9
1.658,281.8
1.655,282.4
1.647,282.2
1.646,295.2
1.657,296.4
1.649,289.4
1.652,274.9
1.655,271.4
1.65,287.3
1.649,285.5
1.648,290.7
1.643,280.4
1.65,300.3
