13976118-A_4 148 Maq 30 Alpha 488 - S
CCH,tension
2.299,352.7
2.303,359.8
2.304,359.0
2.297,351.6
2.299,347.0
2.303,364.5
2.304,359.3
2.301,359.2
2.298,364.7
2.308,353.5
2.304,350.7
2.305,359.4
2.298,366.7
2.296,353.4
2.299,337.7
2.294,356.3
2.306,350.9
2.301,359.9
2.3,358.9
2.305,362.5
2.303,362.3
2.304,350.8
2.298,359.9
2.295,353.0
2.298,361.2
2.303,360.8
2.303,357.8
2.305,360.0
2.3,353.3
2.3,360.4
2.309,359.0
2.3,365.5
2.295,346.9
2.297,353.1
2.298,363.8
2.3,344.8
2.296,350.7
2.297,359.5
2.309,361.5
2.296,354.2
2.297,347.9
2.307,358.5
2.301,365.8
2.304,365.3
2.298,363.1
2.309,357.2
2.304,360.7
2.299,363.4
2.3,355.9
2.297,353.6
2.306,364.6
2.304,357.4
2.292,357.3
2.299,355.1
2.301,350.9
2.299,361.3
2.299,365.3
2.291,345.0
2.305,359.6
2.3,365.4
2.297,343.7
2.303,363.6
2.301,351.9
2.299,359.4
2.3,364.0
2.304,363.7
2.297,347.0
2.295,350.1
2.3,356.6
2.297,359.5
2.302,358.9
2.302,372.4
2.302,347.7
2.296,356.8
2.306,352.4
2.303,344.0
2.304,368.2
2.297,363.7
2.298,354.2
2.304,357.6
2.295,357.9
2.301,356.7
2.306,363.4
2.295,347.0
2.302,357.7
2.295,346.4
2.298,352.4
2.305,362.8
2.3,361.0
2.305,358.9
2.304,363.0
2.299,363.6
2.307,360.3
2.299,363.2
2.297,350.1
2.308,354.1
2.296,363.3
2.301,353.4
2.303,356.1
2.3,359.6
