10866387-A_0.35 1646 Maq 30 Alpha 488 - S
CCH,tension
0.805,69.6
0.798,64.2
0.806,66.4
0.799,71.7
0.796,63.4
0.797,70.2
0.796,67.4
0.799,66.4
0.795,68.5
0.798,67.9
0.805,68.3
0.8,69.7
0.798,61.8
0.798,68.0
0.793,67.9
0.805,66.7
0.799,66.7
0.798,66.7
0.792,65.6
0.805,67.2
0.803,63.1
0.801,65.4
0.802,67.1
0.804,66.5
0.799,69.7
0.804,67.8
0.804,68.9
0.805,67.2
0.801,65.3
0.804,71.5
0.797,66.1
0.799,68.4
0.806,66.2
0.798,67.0
0.802,69.5
0.793,67.6
0.801,67.4
0.797,66.6
0.803,67.5
0.8,69.8
0.799,64.8
0.804,66.8
0.796,65.4
0.801,69.5
0.808,69.4
0.796,67.6
0.801,66.9
0.8,66.8
0.796,65.2
0.799,70.2
0.804,65.1
0.798,67.7
0.802,67.0
0.81,65.3
0.797,66.8
0.802,67.5
0.799,68.3
0.798,68.0
0.798,66.5
0.796,67.6
0.798,64.7
0.805,64.8
0.797,60.1
0.802,69.0
0.801,70.6
0.799,70.1
0.805,67.7
0.798,67.7
0.801,67.9
0.803,68.4
0.794,67.2
0.803,67.8
0.802,67.7
0.805,64.9
0.798,65.0
0.802,68.0
0.796,67.7
0.799,67.7
0.809,70.4
0.793,67.7
0.802,67.9
0.805,66.5
0.801,68.7
0.796,67.8
0.794,66.4
0.794,68.1
0.807,67.8
0.802,68.0
0.802,68.3
0.805,67.8
0.804,66.8
0.801,67.8
0.803,66.9
0.804,64.6
0.791,67.1
0.796,67.6
0.794,66.7
0.8,63.3
0.801,67.5
0.801,67.7
