13964780-A_1 928 Maq 1 Alpha 550
CCH,tension
1.195,166.3
1.202,156.0
1.202,165.6
1.196,153.0
1.195,150.4
1.197,164.4
1.194,166.2
1.187,143.2
1.192,161.5
1.213,162.6
1.2,158.6
1.203,160.5
1.195,156.0
1.207,164.9
1.198,162.7
1.201,169.9
1.198,152.3
1.198,154.0
1.197,168.1
1.192,156.6
1.203,167.4
1.191,162.9
1.205,170.7
1.196,148.6
1.202,175.4
1.202,154.9
1.193,149.3
1.2,166.6
1.198,158.3
1.198,181.6
1.198,158.8
1.205,158.0
1.202,161.3
1.2,163.9
1.195,139.3
1.202,161.5
1.196,163.7
1.19,160.2
1.194,154.0
1.2,156.4
1.204,158.2
1.197,162.9
1.209,156.3
1.198,155.3
1.204,158.0
1.205,147.0
1.195,149.4
1.198,155.3
1.203,162.1
1.199,182.2
1.195,152.3
1.199,153.9
1.209,162.9
1.204,160.5
1.196,152.2
1.191,155.8
1.185,163.5
1.199,160.0
1.198,156.2
1.205,146.2
1.217,148.8
1.202,145.2
1.204,156.0
1.206,163.2
1.208,163.3
1.2,151.5
1.201,167.2
1.205,159.4
1.197,165.8
1.198,174.9
1.203,162.3
1.202,161.1
1.195,155.1
1.206,162.1
1.203,171.6
1.206,158.4
1.199,178.2
1.201,153.7
1.209,153.7
1.202,177.7
1.195,153.2
1.206,151.1
1.204,178.7
1.2,172.4
1.209,163.3
1.199,172.8
1.205,169.1
1.194,163.4
1.2,148.0
1.205,159.2
1.197,147.8
1.207,172.5
1.209,149.4
1.199,166.1
1.205,177.6
1.202,166.3
1.185,153.2
1.189,166.1
1.197,165.6
1.2,152.8
