15457848-A_1 8913 Maq 1 Alpha 550
CCH,tension
1.404,164.3
1.398,160.6
1.392,164.0
1.4,157.2
1.399,160.8
1.394,157.8
1.41,165.6
1.402,158.4
1.402,168.9
1.4,155.1
1.396,152.5
1.397,165.1
1.408,158.6
1.398,166.6
1.399,160.9
1.398,162.6
1.396,162.3
1.402,168.0
1.4,159.1
1.401,162.2
1.407,164.9
1.4,165.3
1.402,150.2
1.401,163.1
1.4,154.9
1.397,155.7
1.405,165.7
1.401,151.3
1.394,169.6
1.402,167.7
1.404,158.0
1.4,148.5
1.4,153.7
1.402,156.6
1.402,168.3
1.395,164.5
1.392,156.6
1.406,168.8
1.4,164.8
1.391,159.4
1.387,157.3
1.401,164.5
1.401,165.8
1.398,163.4
1.4,152.6
1.41,162.0
1.405,164.1
1.404,164.0
1.398,161.5
1.397,161.1
1.398,159.3
1.4,163.4
1.4,156.4
1.398,164.3
1.405,158.3
1.401,165.3
1.39,160.4
1.397,161.0
1.405,164.1
1.394,163.6
1.4,148.6
1.411,162.2
1.395,158.3
1.408,162.5
1.41,177.2
1.395,164.2
1.391,160.5
1.398,164.7
1.409,162.6
1.395,160.7
1.397,158.4
1.411,164.3
1.402,164.8
1.397,154.3
1.393,165.1
1.393,153.7
1.402,164.5
1.405,163.7
1.404,153.3
1.394,163.1
1.411,161.2
1.396,161.4
1.403,161.5
1.395,160.2
1.399,161.1
1.399,163.4
1.406,159.6
1.402,160.6
1.405,164.1
1.401,158.2
1.398,150.4
1.391,172.1
1.4,170.8
1.395,166.7
1.406,165.3
1.399,158.4
1.414,164.5
1.406,159.9
1.399,167.3
1.393,165.0
