15457848-A_1 2169 Maq 1 Alpha 550
CCH,tension
1.399,164.3
1.399,159.6
1.393,162.3
1.4,158.9
1.4,163.7
1.408,171.0
1.394,152.0
1.399,165.8
1.402,160.0
1.401,175.1
1.401,152.8
1.404,161.5
1.403,153.0
1.394,151.0
1.404,169.1
1.398,156.7
1.405,156.0
1.406,161.0
1.402,164.4
1.402,167.2
1.393,167.4
1.403,164.3
1.4,157.6
1.397,158.9
1.407,149.7
1.394,171.1
1.397,147.6
1.389,158.5
1.398,164.7
1.393,168.8
1.401,168.5
1.401,149.1
1.394,160.6
1.407,155.9
1.392,162.1
1.404,155.7
1.401,167.8
1.404,165.0
1.393,172.2
1.397,168.6
1.405,161.4
1.401,154.9
1.4,164.9
1.397,160.4
1.397,161.0
1.408,156.6
1.396,169.5
1.403,169.1
1.395,162.9
1.4,168.3
1.396,149.5
1.394,166.7
1.398,172.2
1.389,154.1
1.41,161.7
1.401,171.2
1.402,164.9
1.403,164.5
1.405,164.1
1.412,164.1
1.398,158.2
1.397,155.2
1.404,169.3
1.404,154.8
1.396,160.3
1.398,157.3
1.404,169.0
1.399,165.1
1.403,159.3
1.397,153.9
1.407,158.0
1.397,162.4
1.397,175.6
1.406,163.9
1.403,171.9
1.403,164.3
1.4,166.2
1.397,159.5
1.405,154.5
1.401,167.0
1.402,169.2
1.401,164.6
1.399,162.4
1.396,164.0
1.406,164.0
1.407,171.2
1.395,155.6
1.398,159.9
1.401,160.8
1.402,161.2
1.401,159.6
1.401,156.2
1.393,150.0
1.395,161.1
1.406,166.7
1.412,152.9
1.397,160.2
1.399,163.2
1.4,150.6
1.4,158.0
