35410023-A_0.35 8858 Maq 30 Alpha 488 - S
CCH,tension
0.864,67.2
0.872,68.0
0.867,66.6
0.861,65.4
0.867,68.1
0.871,67.4
0.87,66.4
0.868,65.4
0.868,67.1
0.868,66.3
0.871,67.3
0.871,68.3
0.868,67.8
0.866,68.3
0.868,66.1
0.866,67.4
0.874,66.9
0.873,68.3
0.866,66.1
0.872,67.6
0.872,67.4
0.87,65.6
0.867,68.3
0.876,67.7
0.866,66.8
0.872,66.3
0.874,68.8
0.867,66.8
0.878,66.9
0.868,67.9
0.863,66.3
0.872,69.9
0.874,62.8
0.875,69.1
0.87,68.3
0.868,68.0
0.868,67.3
0.874,67.6
0.871,64.1
0.873,67.2
0.873,65.7
0.871,66.9
0.863,66.3
0.871,67.3
0.872,65.8
0.869,68.4
0.869,67.1
0.87,67.9
0.87,66.5
0.87,67.4
0.873,68.8
0.871,66.4
0.872,67.6
0.866,68.0
0.868,68.2
0.867,67.5
0.867,67.8
0.872,67.2
0.866,69.1
0.87,67.1
0.877,68.0
0.877,68.3
0.871,67.2
0.867,67.7
0.873,66.5
0.874,66.2
0.866,68.9
0.872,67.2
0.876,66.9
0.87,68.3
0.871,65.9
0.87,67.0
0.875,65.4
0.874,66.1
0.868,68.4
0.865,68.9
0.862,68.3
0.874,67.6
0.876,68.0
0.866,68.4
0.878,66.8
0.874,68.8
0.867,69.0
0.868,69.9
0.871,68.9
0.867,67.1
0.869,67.2
0.872,68.0
0.87,67.9
0.874,68.0
0.872,66.8
0.876,65.6
0.864,67.8
0.867,66.6
0.875,66.6
0.878,65.8
0.871,67.9
0.87,67.7
0.872,67.1
0.863,65.8
