35250567-A_0.5 15881 Maq 1 Alpha 550
CCH,tension
1.295,98.0
1.298,96.0
1.298,97.6
1.292,93.0
1.299,104.1
1.294,104.2
1.3,96.2
1.299,94.3
1.302,106.5
1.299,101.2
1.304,101.5
1.297,96.7
1.305,107.0
1.301,109.9
1.3,86.1
1.299,97.4
1.291,96.6
1.307,101.4
1.302,99.4
1.3,98.8
1.299,91.5
1.308,109.1
1.298,94.6
1.3,108.6
1.305,87.6
1.303,98.4
1.306,106.1
1.304,107.8
1.303,89.6
1.309,104.8
1.304,95.7
1.3,109.3
1.302,93.3
1.299,91.1
1.295,99.2
1.298,97.3
1.3,90.3
1.301,99.9
1.299,112.8
1.303,95.2
1.301,96.8
1.303,102.7
1.302,115.9
1.297,103.4
1.298,114.2
1.303,100.1
1.303,96.2
1.294,106.4
1.303,113.2
1.302,103.4
1.298,103.7
1.3,99.3
1.299,99.8
1.301,90.0
1.296,99.6
1.305,97.8
1.3,95.2
1.295,110.6
1.299,99.3
1.299,103.8
1.296,104.5
1.296,96.8
1.306,99.4
1.301,108.5
1.306,82.9
1.299,92.9
1.307,110.2
1.298,96.6
1.303,94.3
1.303,84.7
1.293,104.1
1.304,112.1
1.3,99.5
1.302,98.0
1.295,100.8
1.309,99.7
1.299,114.7
1.299,108.3
1.3,92.6
1.297,87.1
1.303,107.7
1.302,102.7
1.301,103.9
1.299,113.9
1.306,107.8
1.301,107.8
1.299,86.9
1.29,100.0
1.304,122.5
1.295,95.1
1.305,105.0
1.299,96.7
1.298,84.8
1.302,97.2
1.294,83.1
1.298,105.3
1.296,98.9
1.303,82.2
1.301,112.3
1.303,107.7
