35250567-A_0.5 73 Maq 1 Alpha 550
CCH,tension
1.296,113.0
1.293,110.0
1.296,96.0
1.293,101.1
1.305,112.0
1.297,102.6
1.295,102.5
1.299,105.5
1.301,92.5
1.309,95.3
1.302,92.3
1.307,109.2
1.299,106.3
1.303,101.8
1.297,92.4
1.291,84.7
1.301,109.1
1.296,102.3
1.293,108.2
1.306,93.0
1.298,108.1
1.299,111.8
1.3,82.9
1.303,105.1
1.297,104.2
1.297,110.4
1.298,94.6
1.306,85.3
1.3,114.1
1.3,92.1
1.303,97.6
1.291,105.0
1.302,97.9
1.299,104.2
1.303,121.5
1.306,109.0
1.312,84.5
1.302,98.3
1.299,87.5
1.297,115.6
1.304,95.2
1.296,102.0
1.289,100.0
1.317,104.1
1.304,103.1
1.302,108.5
1.304,112.0
1.307,115.9
1.305,86.4
1.294,93.4
1.295,106.3
1.299,101.5
1.301,102.8
1.297,110.2
1.311,102.7
1.299,100.0
1.298,100.4
1.299,95.3
1.309,106.7
1.289,103.3
1.304,100.1
1.288,111.9
1.309,87.4
1.301,95.4
1.294,107.0
1.296,99.5
1.306,111.8
1.303,95.0
1.304,101.4
1.298,95.4
1.303,96.7
1.295,101.8
1.305,108.7
1.302,103.9
1.3,95.8
1.316,97.4
1.292,112.2
1.311,103.6
1.31,109.2
1.298,103.3
1.296,89.6
1.299,107.6
1.298,99.9
1.291,107.2
1.303,76.0
1.3,105.6
1.3,94.7
1.297,98.7
1.294,99.6
1.303,93.2
1.304,99.2
1.296,92.1
1.3,92.9
1.286,111.5
1.296,107.7
1.298,109.3
1.309,103.9
1.301,92.6
1.28,94.1
1.309,98.8
