35250567-A_0.5 13382 Maq 1 Alpha 550
CCH,tension
1.299,99.5
1.299,97.3
1.294,107.3
1.301,100.1
1.307,103.8
1.303,97.5
1.298,94.0
1.299,94.3
1.303,106.3
1.304,93.1
1.312,95.0
1.304,90.9
1.29,88.5
1.298,100.4
1.31,96.1
1.3,104.3
1.296,102.8
1.307,96.1
1.3,104.7
1.306,101.6
1.296,103.3
1.306,109.6
1.303,99.0
1.295,100.9
1.303,105.8
1.3,109.6
1.297,100.8
1.318,107.2
1.296,106.7
1.298,93.3
1.306,103.1
1.301,105.8
1.295,100.1
1.305,93.6
1.306,102.5
1.299,95.7
1.298,96.5
1.308,86.7
1.301,98.4
1.293,115.0
1.312,104.6
1.299,106.3
1.304,97.9
1.306,103.9
1.3,104.2
1.297,96.4
1.31,117.8
1.294,109.6
1.31,116.9
1.293,92.8
1.294,106.1
1.295,106.1
1.307,113.9
1.287,87.4
1.298,103.1
1.293,96.8
1.303,100.6
1.308,98.5
1.289,99.6
1.296,107.0
1.296,96.2
1.306,100.8
1.307,111.1
1.297,87.7
1.292,88.1
1.301,97.0
1.3,93.2
1.311,105.3
1.299,109.2
1.288,96.9
1.302,113.7
1.313,103.8
1.301,108.4
1.299,109.8
1.291,115.4
1.303,81.5
1.3,89.2
1.298,94.1
1.299,90.9
1.3,105.5
1.298,93.7
1.296,111.1
1.303,93.4
1.306,99.3
1.298,100.2
1.292,107.4
1.295,104.6
1.298,92.2
1.299,94.3
1.294,105.3
1.295,101.3
1.292,110.0
1.292,99.3
1.296,117.0
1.308,97.5
1.294,101.8
1.299,99.1
1.306,93.8
1.306,99.7
1.304,119.7
