13588505-B_0.5 13328 Maq 1 Alpha 550
CCH,tension
1.0,107.6
1.005,101.0
1.0,106.2
1.004,99.3
1.003,103.6
1.005,105.8
1.005,100.2
1.0,97.9
0.998,105.8
1.009,101.6
1.002,108.8
1.014,98.9
0.998,102.5
0.998,108.1
0.999,103.9
0.995,98.9
0.995,108.4
0.998,99.5
0.996,103.2
1.008,103.0
1.007,98.0
1.001,102.0
1.001,98.8
0.997,87.5
1.0,96.9
0.998,99.3
1.006,99.3
0.989,97.3
0.994,111.2
1.01,101.5
1.001,99.1
1.0,104.2
0.995,102.8
0.994,99.3
1.003,93.4
0.99,108.0
0.996,105.8
1.012,99.1
1.007,100.9
1.0,106.1
0.989,103.8
0.987,99.8
1.009,109.0
0.991,93.1
0.995,101.7
1.008,104.8
0.993,102.7
1.0,92.2
0.993,93.6
0.995,99.5
1.0,101.8
1.001,109.3
1.002,101.8
1.005,107.9
1.003,110.2
0.998,96.5
1.002,92.5
0.998,108.8
0.997,93.0
1.002,100.6
1.0,96.4
0.996,105.8
1.002,103.0
0.993,103.0
1.0,96.7
1.001,88.2
0.996,97.9
1.0,97.2
0.994,100.5
1.007,101.1
1.001,106.6
0.998,97.7
1.0,108.8
0.994,95.5
0.998,106.7
0.996,98.7
1.002,95.2
0.987,98.6
1.007,103.8
1.008,113.7
1.002,102.8
0.995,98.4
0.998,111.9
0.998,101.7
0.997,93.7
1.01,102.4
0.997,100.3
0.999,105.3
1.006,101.1
1.005,99.2
0.999,107.4
1.007,103.8
0.996,98.0
0.993,98.0
1.002,104.1
0.988,100.2
1.007,93.3
1.001,97.6
1.001,98.6
0.993,108.7
