13588505-B_0.5 11846 Maq 1 Alpha 550
CCH,tension
0.995,98.9
0.997,97.3
0.995,109.8
1.001,98.1
0.998,102.1
1.003,111.7
0.999,100.3
0.993,99.6
0.996,88.7
0.997,88.5
1.007,108.6
0.996,87.7
1.0,95.5
0.99,91.0
0.998,89.5
1.0,87.8
1.003,97.8
1.002,96.4
1.006,92.5
1.004,102.0
1.0,104.0
1.001,100.4
0.994,90.8
1.005,118.0
0.997,91.0
0.999,91.2
1.003,104.7
0.997,113.8
1.005,97.6
1.0,109.3
0.998,102.3
1.0,106.0
0.999,107.1
0.997,88.0
0.994,97.9
1.004,100.0
0.994,112.3
1.005,115.0
1.004,109.6
0.998,104.4
0.998,92.2
1.001,100.5
0.999,110.7
1.002,100.5
1.002,100.4
1.011,99.5
1.006,99.6
1.001,95.0
1.002,102.4
1.001,98.4
1.007,114.5
1.006,110.7
0.996,101.8
0.996,107.9
1.004,106.4
1.001,88.6
1.001,112.1
0.997,115.6
1.005,89.2
0.999,98.3
1.006,108.3
0.991,93.0
0.996,102.6
1.003,103.0
1.003,108.3
1.004,115.7
0.996,98.9
1.001,108.8
1.002,94.5
0.999,100.3
0.997,97.5
1.001,103.8
0.997,95.3
0.995,98.8
1.0,96.3
1.003,114.6
1.003,84.6
1.004,100.9
1.002,94.7
0.999,116.7
0.999,110.8
1.007,99.6
1.0,98.9
1.0,97.1
0.998,108.5
1.004,99.0
1.002,108.7
1.0,113.1
1.001,101.0
1.007,110.5
0.999,112.2
0.991,97.2
1.007,93.7
1.003,94.4
0.998,101.1
0.995,101.1
0.997,99.1
1.0,93.3
0.998,110.7
1.006,116.9
