13588505-B_0.5 11771 Maq 1 Alpha 550
CCH,tension
1.0,97.6
0.997,111.9
0.999,97.0
1.01,109.5
0.997,104.4
1.005,106.8
1.006,91.7
1.002,102.2
1.006,105.0
0.999,96.2
0.998,96.4
0.999,100.1
0.998,106.3
0.992,100.9
1.001,96.4
1.001,106.9
1.003,102.7
0.999,106.6
0.993,111.3
1.006,110.6
0.998,104.4
0.994,99.0
0.999,96.3
1.003,90.2
1.011,106.7
0.996,101.4
1.001,104.3
1.01,104.4
1.007,87.6
0.997,99.2
1.008,91.4
1.007,98.4
0.998,106.6
0.994,110.0
1.0,95.8
1.006,91.6
1.004,102.0
1.002,102.9
0.998,110.6
0.995,104.2
0.997,118.2
0.997,94.9
0.998,101.1
0.999,106.0
1.0,108.0
1.007,103.0
1.005,114.3
0.999,105.5
1.001,115.7
1.004,101.8
0.995,99.4
0.996,104.2
0.994,101.5
1.001,103.7
1.0,97.5
1.0,96.0
1.003,88.4
0.994,95.9
0.997,90.7
0.995,99.6
1.004,116.7
0.999,95.5
1.006,117.4
0.998,109.1
0.995,99.1
1.006,108.6
0.998,97.6
0.997,110.0
0.998,98.5
0.993,90.5
1.006,90.9
0.999,84.3
0.996,100.0
1.001,118.6
0.998,92.8
0.993,96.8
0.998,94.5
0.99,85.1
1.0,100.3
0.99,98.6
0.997,95.1
0.997,90.6
1.002,106.8
0.994,85.2
1.005,94.9
0.997,98.9
1.003,115.2
1.003,94.0
1.003,107.8
1.003,102.2
1.0,109.1
1.004,95.3
1.0,93.6
0.997,102.9
1.003,93.1
1.004,95.5
1.0,95.5
0.998,88.1
1.003,100.9
1.002,85.9
