13964780-B_0.75 2391 Maq 30 Alpha 488 - S
CCH,tension
1.104,119.0
1.094,115.2
1.099,125.4
1.084,120.0
1.095,116.2
1.092,113.7
1.095,128.6
1.102,124.8
1.107,123.1
1.101,122.6
1.095,120.1
1.094,128.2
1.088,124.2
1.103,113.1
1.098,134.2
1.097,120.9
1.102,117.8
1.107,118.5
1.091,126.8
1.097,120.7
1.096,119.1
1.097,119.0
1.097,118.4
1.11,133.6
1.1,135.1
1.103,123.7
1.099,120.7
1.095,129.3
1.111,118.5
1.096,121.3
1.095,129.1
1.112,111.0
1.1,126.4
1.11,135.7
1.092,114.8
1.096,126.4
1.102,134.0
1.107,108.2
1.095,121.4
1.106,117.9
1.104,128.6
1.1,106.9
1.102,107.3
1.105,109.5
1.106,116.9
1.096,116.9
1.097,136.5
1.096,119.6
1.1,123.8
1.101,120.8
1.105,125.8
1.105,126.1
1.11,114.5
1.102,126.2
1.098,111.6
1.103,126.2
1.1,107.5
1.109,124.2
1.11,117.8
1.102,117.5
1.104,111.7
1.108,115.2
1.102,126.4
1.104,114.7
1.096,119.6
1.113,113.2
1.095,107.5
1.099,118.8
1.104,113.9
1.108,115.3
1.096,111.9
1.099,118.8
1.108,124.2
1.099,123.5
1.102,118.4
1.101,122.9
1.096,125.6
1.09,127.9
1.106,121.1
1.113,120.5
1.103,114.5
1.096,113.6
1.1,120.3
1.1,125.8
1.096,116.9
1.101,123.4
1.097,109.8
1.115,124.2
1.093,124.6
1.098,115.0
1.092,124.0
1.107,122.4
1.104,122.4
1.096,119.1
1.098,121.9
1.101,119.6
1.099,111.8
1.103,113.0
1.098,128.8
1.096,122.2
