13976117-A_4 7676 Maq 1 Alpha 550
CCH,tension
2.297,344.3
2.307,359.8
2.296,368.1
2.305,361.8
2.297,362.7
2.306,358.3
2.298,351.1
2.309,357.4
2.298,349.0
2.295,366.0
2.298,368.0
2.298,364.2
2.299,351.3
2.297,366.1
2.301,364.1
2.301,361.8
2.301,347.8
2.31,355.3
2.296,357.9
2.301,364.0
2.306,352.4
2.291,365.7
2.293,367.2
2.304,351.2
2.307,345.7
2.3,353.4
2.302,347.9
2.312,355.2
2.305,364.4
2.302,351.7
2.304,360.2
2.309,351.9
2.293,362.6
2.3,359.6
2.297,362.1
2.301,355.9
2.306,357.3
2.304,362.6
2.303,339.3
2.3,350.1
2.305,359.8
2.303,355.0
2.299,370.6
2.305,355.4
2.303,358.0
2.306,367.5
2.298,339.0
2.297,365.1
2.3,355.7
2.292,356.0
2.308,346.0
2.302,358.6
2.3,353.1
2.306,346.6
2.294,354.1
2.302,356.5
2.293,370.3
2.295,365.0
2.305,364.2
2.295,366.8
2.305,347.5
2.302,352.2
2.294,365.4
2.3,340.7
2.298,357.8
2.295,360.1
2.299,351.1
2.296,359.4
2.301,367.9
2.296,343.6
2.295,365.9
2.297,354.9
2.301,360.6
2.3,350.5
2.296,356.6
2.292,360.0
2.302,355.2
2.296,348.7
2.308,352.5
2.301,357.1
2.307,350.1
2.296,356.1
2.29,359.5
2.295,339.3
2.308,359.9
2.296,366.6
2.296,365.6
2.29,357.4
2.298,353.4
2.31,358.2
2.297,366.2
2.301,360.4
2.302,358.2
2.297,358.6
2.302,353.3
2.308,358.3
2.3,344.6
2.294,357.2
2.299,363.5
2.3,359.4
