10725740-B_2.5 1382 Maq 1 Alpha 550
CCH,tension
1.655,264.7
1.649,275.8
1.637,285.8
1.649,280.2
1.65,276.1
1.65,281.7
1.644,281.2
1.648,283.7
1.653,291.9
1.643,279.5
1.643,287.8
1.647,288.8
1.649,280.0
1.649,291.7
1.648,270.6
1.648,281.6
1.642,287.7
1.657,280.9
1.643,291.7
1.642,291.3
1.645,286.2
1.651,289.9
1.65,289.1
1.652,272.7
1.654,297.6
1.64,276.7
1.649,291.4
1.654,279.0
1.646,282.3
1.647,288.7
1.658,279.6
1.644,282.0
1.656,276.5
1.644,286.1
1.659,280.3
1.654,283.8
1.649,295.8
1.651,282.5
1.654,278.8
1.652,293.6
1.659,283.0
1.652,282.2
1.653,282.8
1.658,278.1
1.651,284.9
1.665,284.3
1.653,281.2
1.652,272.8
1.652,280.2
1.639,287.8
1.653,275.1
1.674,281.1
1.657,293.0
1.645,277.9
1.658,287.6
1.642,277.1
1.646,287.1
1.663,278.5
1.657,297.5
1.655,292.6
1.658,291.0
1.647,276.7
1.642,269.3
1.643,279.6
1.655,285.6
1.66,282.4
1.654,282.0
1.65,290.2
1.667,287.8
1.645,285.3
1.657,278.5
1.663,288.2
1.65,280.8
1.658,278.7
1.657,285.4
1.643,274.4
1.652,283.2
1.649,294.7
1.642,290.1
1.652,293.7
1.654,285.2
1.654,280.3
1.656,280.9
1.652,282.0
1.653,276.7
1.644,277.7
1.641,282.7
1.66,282.4
1.654,279.7
1.648,286.5
1.645,282.9
1.657,283.1
1.65,271.2
1.658,295.9
1.664,284.6
1.664,283.8
1.655,288.9
1.649,263.0
1.652,293.5
1.66,283.7
