10725740-B_2.5 9674 Maq 1 Alpha 550
CCH,tension
1.658,279.5
1.647,288.1
1.655,283.7
1.653,279.6
1.645,283.4
1.653,283.7
1.652,290.3
1.65,282.8
1.64,286.0
1.644,268.8
1.647,282.5
1.649,287.7
1.651,280.3
1.652,286.8
1.648,290.6
1.646,291.7
1.656,275.0
1.651,278.0
1.644,274.2
1.657,289.3
1.655,290.2
1.654,286.2
1.646,274.4
1.649,271.9
1.65,289.9
1.655,286.2
1.654,283.9
1.651,274.7
1.651,276.0
1.65,282.1
1.654,283.5
1.647,278.1
1.662,289.0
1.649,292.3
1.649,285.6
1.645,286.8
1.642,286.8
1.645,284.7
1.652,275.3
1.651,279.7
1.65,274.8
1.647,282.2
1.654,291.6
1.649,281.8
1.648,287.3
1.646,282.2
1.651,281.5
1.648,293.0
1.646,280.0
1.653,288.6
1.65,280.4
1.645,283.0
1.651,280.7
1.642,287.1
1.652,271.9
1.65,285.5
1.651,288.2
1.655,290.4
1.649,293.6
1.648,282.4
1.649,282.1
1.652,290.5
1.662,270.9
1.646,280.0
1.653,279.1
1.647,289.8
1.654,280.0
1.652,289.8
1.656,283.3
1.645,272.3
1.649,287.7
1.645,274.5
1.647,286.7
1.648,285.8
1.641,291.4
1.656,282.7
1.648,283.9
1.645,283.8
1.65,270.9
1.654,291.7
1.655,277.2
1.652,290.3
1.648,292.5
1.646,287.1
1.649,286.0
1.645,291.7
1.656,284.6
1.657,275.7
1.658,295.5
1.654,284.4
1.644,282.7
1.644,274.4
1.655,292.5
1.645,269.8
1.651,286.6
1.647,278.2
1.649,275.2
1.648,272.5
1.654,278.5
1.652,284.4
