13976117-A_2.5 7676 Maq 1 Alpha 550
CCH,tension
1.903,291.1
1.906,297.2
1.898,286.9
1.906,268.4
1.902,278.6
1.9,282.5
1.902,266.4
1.898,277.7
1.903,279.2
1.901,270.9
1.899,283.1
1.897,277.1
1.896,277.8
1.895,278.6
1.897,270.7
1.908,281.6
1.898,271.7
1.9,285.2
1.903,291.0
1.901,279.4
1.907,288.9
1.902,283.6
1.899,274.6
1.902,281.2
1.9,283.9
1.898,292.5
1.904,294.1
1.897,272.2
1.898,287.5
1.9,289.1
1.901,279.7
1.894,288.7
1.903,290.4
1.897,279.6
1.897,294.2
1.899,291.7
1.907,280.8
1.902,284.5
1.902,290.5
1.903,282.3
1.9,280.1
1.9,267.1
1.892,283.3
1.9,296.4
1.91,280.9
1.897,282.8
1.901,289.9
1.901,286.2
1.902,275.6
1.892,282.1
1.91,286.3
1.898,274.9
1.911,294.6
1.902,289.4
1.9,274.8
1.901,283.7
1.902,275.7
1.898,276.1
1.898,273.9
1.908,286.1
1.894,289.7
1.898,287.6
1.908,282.1
1.91,283.5
1.902,277.7
1.904,280.6
1.897,283.7
1.902,279.8
1.902,289.2
1.896,283.7
1.895,272.1
1.898,291.0
1.901,297.0
1.894,284.3
1.9,274.7
1.897,293.0
1.905,286.5
1.907,282.4
1.898,274.0
1.896,273.1
1.901,283.0
1.902,296.8
1.896,275.4
1.9,270.3
1.898,274.9
1.9,275.3
1.901,275.9
1.893,278.6
1.901,282.7
1.9,286.0
1.904,274.8
1.903,294.2
1.91,281.4
1.902,272.0
1.898,281.2
1.896,288.4
1.903,286.1
1.897,272.2
1.899,285.2
1.905,269.5
