35412744-A_0.35 832 Maq 1 Alpha 550
CCH,tension
0.807,66.8
0.811,68.2
0.811,68.6
0.817,67.7
0.804,66.7
0.812,66.2
0.814,66.6
0.814,66.6
0.811,67.7
0.812,65.1
0.802,67.3
0.805,67.9
0.814,68.0
0.81,66.7
0.816,68.8
0.809,67.0
0.814,67.8
0.813,67.9
0.814,69.3
0.812,68.8
0.815,67.3
0.811,68.2
0.807,69.0
0.814,67.5
0.811,68.5
0.818,67.5
0.811,67.9
0.807,68.5
0.808,67.6
0.803,67.3
0.806,67.5
0.809,67.5
0.812,65.6
0.813,67.4
0.804,68.5
0.799,68.0
0.809,68.7
0.808,66.3
0.805,64.9
0.817,69.3
0.796,65.2
0.811,67.9
0.812,65.7
0.808,69.1
0.801,66.7
0.814,68.4
0.809,67.7
0.814,67.3
0.813,67.9
0.812,66.8
0.816,66.2
0.81,66.3
0.814,68.1
0.805,65.5
0.811,68.8
0.801,68.0
0.806,66.5
0.819,67.3
0.808,68.2
0.811,65.1
0.808,67.6
0.808,66.7
0.814,66.8
0.807,69.0
0.814,65.4
0.81,66.2
0.82,66.4
0.809,67.8
0.808,68.6
0.816,67.6
0.807,67.3
0.809,68.1
0.81,65.5
0.812,66.4
0.808,66.3
0.814,68.7
0.803,68.5
0.807,68.0
0.813,67.5
0.809,66.6
0.809,69.1
0.809,67.8
0.809,68.1
0.804,68.5
0.814,68.3
0.817,69.4
0.804,69.1
0.811,65.7
0.807,66.8
0.814,66.4
0.816,67.7
0.807,67.5
0.805,66.9
0.802,68.3
0.809,66.1
0.811,67.2
0.808,68.5
0.808,66.1
0.812,68.3
0.812,67.1
