35412744-A_0.35 1383 Maq 1 Alpha 550
CCH,tension
0.807,67.9
0.809,67.8
0.817,69.1
0.808,68.5
0.815,68.5
0.813,69.4
0.82,67.5
0.815,67.1
0.817,68.1
0.807,66.3
0.813,66.3
0.807,68.4
0.811,67.5
0.807,68.0
0.812,68.2
0.807,68.1
0.813,66.6
0.816,66.9
0.805,66.2
0.813,67.3
0.806,66.3
0.809,68.5
0.81,68.1
0.81,67.4
0.81,65.5
0.806,66.7
0.811,67.6
0.807,66.9
0.813,69.5
0.81,68.0
0.8,66.5
0.804,69.0
0.811,66.2
0.813,69.4
0.81,67.0
0.809,67.9
0.814,66.5
0.807,68.3
0.801,66.8
0.807,68.2
0.808,67.1
0.814,67.4
0.813,65.8
0.813,66.3
0.807,67.1
0.808,67.4
0.809,69.1
0.812,65.9
0.814,68.2
0.811,67.0
0.804,68.1
0.808,66.4
0.807,65.8
0.806,67.8
0.811,68.6
0.811,66.7
0.808,67.7
0.817,66.1
0.802,69.0
0.813,68.1
0.819,67.3
0.808,68.4
0.808,67.4
0.806,67.1
0.802,66.3
0.812,67.2
0.807,66.7
0.81,66.9
0.812,69.3
0.808,67.9
0.811,68.1
0.808,66.8
0.815,67.3
0.809,66.2
0.817,68.0
0.819,68.6
0.815,67.7
0.81,67.0
0.816,67.6
0.818,66.1
0.815,67.9
0.815,67.8
0.814,67.9
0.816,66.2
0.811,67.3
0.809,65.4
0.81,68.7
0.805,67.6
0.804,66.0
0.813,66.1
0.809,66.0
0.806,69.2
0.808,68.0
0.806,67.2
0.811,67.1
0.812,67.4
0.812,69.1
0.813,68.6
0.805,67.6
0.801,67.1
