35412744-A_0.35 8226 Maq 1 Alpha 550
CCH,tension
0.811,67.8
0.816,67.2
0.807,71.2
0.815,66.6
0.814,70.0
0.808,67.8
0.812,70.7
0.811,68.6
0.803,66.7
0.807,68.4
0.812,65.8
0.807,67.3
0.808,65.6
0.807,68.1
0.814,68.0
0.809,68.3
0.801,66.8
0.811,66.2
0.808,67.5
0.815,67.1
0.81,67.7
0.811,66.3
0.81,69.3
0.808,71.7
0.812,64.1
0.807,67.8
0.813,67.1
0.809,69.5
0.807,64.0
0.809,65.2
0.814,72.0
0.807,68.9
0.814,67.2
0.816,73.4
0.812,70.7
0.818,65.5
0.806,65.4
0.808,65.8
0.813,67.8
0.812,66.7
0.811,70.3
0.81,67.6
0.813,66.2
0.813,69.2
0.817,69.0
0.814,68.4
0.811,69.7
0.81,69.4
0.799,68.1
0.82,66.6
0.816,66.9
0.81,65.4
0.806,65.4
0.812,70.4
0.813,67.7
0.814,65.4
0.807,68.6
0.816,68.0
0.814,67.5
0.815,65.8
0.808,67.3
0.807,68.4
0.814,66.3
0.813,62.9
0.818,67.9
0.805,66.3
0.813,66.8
0.812,68.3
0.81,65.6
0.814,63.6
0.812,69.1
0.811,67.3
0.813,67.6
0.807,65.5
0.806,68.6
0.813,69.7
0.811,67.8
0.814,65.6
0.811,68.2
0.809,67.9
0.813,70.0
0.811,67.2
0.808,69.4
0.807,66.4
0.817,66.4
0.805,65.9
0.805,69.4
0.807,69.9
0.808,66.8
0.816,68.8
0.805,63.7
0.813,65.6
0.812,68.0
0.812,66.6
0.805,69.7
0.81,69.3
0.801,69.5
0.802,68.2
0.806,66.2
0.811,72.7
