35412744-A_0.35 9174 Maq 1 Alpha 550
CCH,tension
0.806,67.9
0.809,65.6
0.81,69.0
0.805,70.7
0.808,70.8
0.811,69.1
0.808,67.4
0.809,67.7
0.811,68.8
0.815,67.0
0.806,66.7
0.814,67.2
0.815,64.8
0.814,67.7
0.805,68.4
0.808,66.4
0.813,66.9
0.811,67.3
0.808,66.2
0.809,66.0
0.808,63.7
0.808,68.1
0.809,68.3
0.813,66.5
0.814,67.0
0.811,72.1
0.806,70.4
0.812,67.9
0.807,67.1
0.812,68.4
0.818,66.0
0.818,64.9
0.809,65.3
0.811,66.5
0.809,68.8
0.807,68.8
0.803,67.0
0.812,66.6
0.812,63.5
0.807,71.0
0.804,68.4
0.811,69.8
0.812,68.7
0.813,70.5
0.814,67.6
0.803,66.5
0.809,69.4
0.808,67.5
0.808,68.7
0.809,69.0
0.803,65.9
0.804,70.6
0.812,64.5
0.807,66.1
0.812,67.0
0.808,73.5
0.806,67.9
0.807,67.0
0.806,69.2
0.813,67.6
0.809,69.2
0.816,69.6
0.811,67.7
0.802,68.7
0.814,66.3
0.81,67.9
0.814,65.6
0.807,67.7
0.814,67.0
0.815,67.1
0.813,68.6
0.813,68.3
0.812,67.8
0.81,68.7
0.806,68.5
0.813,65.6
0.818,67.6
0.815,68.5
0.813,62.4
0.81,66.1
0.809,66.5
0.811,62.7
0.812,73.8
0.806,67.8
0.812,68.2
0.806,69.1
0.816,67.4
0.807,66.8
0.818,64.2
0.808,64.9
0.807,67.9
0.813,67.5
0.81,65.8
0.805,65.2
0.803,67.9
0.813,72.6
0.812,68.2
0.804,70.0
0.819,67.2
0.809,66.6
