35412744-A_0.35 11612 Maq 1 Alpha 550
CCH,tension
0.807,67.8
0.808,67.6
0.813,67.1
0.808,69.6
0.811,68.2
0.808,66.2
0.798,67.8
0.809,66.0
0.81,66.4
0.807,67.4
0.808,66.9
0.807,67.7
0.806,68.0
0.807,67.0
0.803,68.7
0.815,68.1
0.803,68.2
0.817,69.8
0.81,68.0
0.813,67.5
0.808,67.7
0.8,69.3
0.816,68.1
0.806,67.2
0.813,68.3
0.812,66.5
0.81,66.1
0.807,67.8
0.816,68.3
0.808,69.2
0.811,67.1
0.815,67.9
0.809,68.8
0.808,65.6
0.804,66.8
0.813,66.3
0.813,66.7
0.807,66.3
0.8,67.9
0.815,68.4
0.809,67.1
0.812,68.2
0.806,67.0
0.809,69.1
0.803,64.7
0.811,67.9
0.808,68.2
0.811,66.7
0.8,68.4
0.809,68.8
0.804,65.3
0.806,66.8
0.82,66.8
0.814,67.7
0.812,67.6
0.811,68.5
0.813,69.3
0.815,68.0
0.816,67.8
0.809,67.1
0.815,69.0
0.809,68.8
0.813,67.5
0.809,67.0
0.81,67.0
0.806,65.7
0.818,69.6
0.807,68.7
0.809,66.8
0.811,67.0
0.808,67.4
0.799,68.8
0.809,68.4
0.812,65.9
0.809,69.7
0.805,67.1
0.806,67.2
0.811,66.9
0.814,66.3
0.813,68.2
0.807,68.2
0.808,66.7
0.81,68.4
0.808,66.5
0.812,67.6
0.81,68.2
0.812,68.4
0.811,68.5
0.81,66.2
0.814,68.9
0.805,67.6
0.805,67.8
0.808,68.5
0.809,67.5
0.804,68.5
0.808,69.3
0.81,67.6
0.814,64.7
0.819,66.5
0.806,68.2
