35412744-A_0.35 367 Maq 1 Alpha 550
CCH,tension
0.808,68.2
0.801,67.3
0.814,65.2
0.818,65.3
0.808,67.4
0.816,67.0
0.812,66.9
0.81,66.7
0.807,67.7
0.812,67.6
0.813,69.5
0.805,67.0
0.81,67.1
0.805,67.9
0.809,66.6
0.81,67.5
0.81,67.5
0.805,68.5
0.807,68.5
0.807,69.4
0.813,66.1
0.813,67.9
0.811,66.9
0.816,68.3
0.811,68.8
0.807,68.3
0.812,68.1
0.806,68.0
0.808,67.2
0.807,68.4
0.809,67.1
0.813,66.3
0.815,68.7
0.808,66.6
0.81,66.5
0.807,66.6
0.818,67.9
0.814,69.5
0.809,67.0
0.813,67.5
0.809,66.5
0.806,69.6
0.817,68.8
0.806,66.4
0.807,67.1
0.814,69.3
0.811,67.7
0.806,66.6
0.802,67.3
0.808,66.1
0.811,66.3
0.814,68.7
0.808,68.8
0.804,68.1
0.808,67.1
0.806,67.0
0.809,67.8
0.804,69.3
0.814,67.8
0.803,67.1
0.807,68.5
0.81,66.5
0.816,69.4
0.814,65.6
0.813,68.6
0.814,67.5
0.814,68.3
0.816,68.2
0.809,67.9
0.812,66.3
0.814,65.9
0.816,67.8
0.804,66.9
0.81,66.9
0.807,67.0
0.809,68.6
0.807,69.6
0.813,65.7
0.817,67.1
0.811,69.8
0.813,65.2
0.809,68.2
0.818,67.6
0.804,67.5
0.817,65.6
0.81,66.7
0.808,67.2
0.813,67.1
0.814,67.4
0.813,67.1
0.811,67.5
0.81,66.8
0.81,66.8
0.813,67.1
0.802,66.9
0.812,66.3
0.809,67.1
0.816,67.6
0.809,66.9
0.813,67.2
