35412744-A_0.35 2731 Maq 1 Alpha 550
CCH,tension
0.811,68.4
0.804,66.9
0.813,68.6
0.812,66.5
0.815,71.1
0.813,65.9
0.814,66.4
0.812,66.3
0.806,64.7
0.809,63.8
0.81,66.7
0.81,68.2
0.813,69.1
0.818,66.7
0.812,66.2
0.813,66.8
0.818,65.9
0.818,68.0
0.809,68.9
0.807,66.6
0.813,64.1
0.799,69.6
0.814,71.4
0.808,69.9
0.817,66.0
0.808,68.0
0.801,66.8
0.81,63.7
0.811,65.5
0.811,68.5
0.81,68.4
0.806,68.9
0.812,68.0
0.817,66.3
0.809,70.1
0.818,69.8
0.81,65.0
0.804,69.2
0.811,65.4
0.804,68.6
0.809,71.4
0.812,70.2
0.812,68.4
0.807,68.6
0.808,65.8
0.813,69.7
0.808,67.7
0.818,69.5
0.815,66.1
0.808,70.2
0.808,68.4
0.81,69.0
0.8,65.5
0.812,67.6
0.807,69.4
0.803,64.5
0.803,68.0
0.809,67.0
0.807,67.2
0.815,69.1
0.802,63.9
0.809,68.7
0.804,66.8
0.81,67.5
0.81,71.0
0.814,71.0
0.807,69.7
0.814,69.5
0.803,69.3
0.802,66.7
0.805,69.6
0.809,71.2
0.814,66.0
0.809,70.4
0.811,66.5
0.815,64.7
0.815,66.8
0.814,65.5
0.817,69.0
0.81,68.5
0.812,66.9
0.809,67.6
0.81,70.7
0.807,66.0
0.804,64.6
0.815,67.7
0.81,67.7
0.81,68.8
0.807,68.3
0.808,59.0
0.806,67.9
0.805,68.7
0.805,66.3
0.807,66.7
0.799,66.8
0.818,66.1
0.812,66.2
0.798,67.3
0.811,66.6
0.81,63.5
