35412744-A_0.35 4968 Maq 1 Alpha 550
CCH,tension
0.807,68.0
0.81,68.8
0.811,67.5
0.814,67.3
0.807,68.2
0.8,67.6
0.81,66.2
0.818,66.7
0.812,65.6
0.806,68.3
0.811,67.4
0.807,67.8
0.801,67.8
0.807,67.1
0.81,67.1
0.804,68.0
0.81,67.7
0.804,67.6
0.812,66.9
0.808,68.5
0.801,68.0
0.816,66.8
0.799,67.6
0.812,68.5
0.815,66.7
0.819,68.3
0.811,66.3
0.809,68.6
0.817,68.5
0.808,68.5
0.805,68.3
0.813,67.8
0.814,69.0
0.811,68.6
0.816,65.8
0.809,67.1
0.815,65.7
0.809,67.8
0.811,68.5
0.812,67.8
0.811,66.6
0.807,68.3
0.818,67.8
0.806,67.7
0.812,68.6
0.806,67.6
0.805,66.5
0.811,67.0
0.815,68.1
0.81,67.3
0.811,67.4
0.811,67.3
0.815,68.2
0.808,67.5
0.81,67.0
0.813,65.8
0.809,65.9
0.814,66.3
0.82,67.9
0.81,66.9
0.801,67.2
0.806,68.0
0.819,68.7
0.808,67.9
0.805,65.4
0.806,68.0
0.811,68.6
0.8,65.5
0.813,68.1
0.812,68.3
0.812,68.7
0.815,67.6
0.811,66.8
0.802,66.8
0.806,67.3
0.813,66.0
0.812,67.5
0.806,67.8
0.812,66.6
0.814,67.8
0.81,67.9
0.803,67.9
0.812,66.4
0.801,66.6
0.811,67.8
0.813,66.2
0.809,68.2
0.807,67.7
0.81,68.0
0.807,67.7
0.813,67.4
0.814,66.7
0.808,67.8
0.812,67.5
0.805,69.5
0.813,68.4
0.807,67.3
0.809,67.8
0.804,68.8
0.809,67.1
