35412744-A_0.35 7849 Maq 1 Alpha 550
CCH,tension
0.806,67.6
0.809,67.0
0.805,66.5
0.809,67.8
0.805,65.8
0.813,66.9
0.811,68.0
0.805,66.9
0.809,68.6
0.812,67.3
0.804,66.3
0.805,68.1
0.818,66.6
0.815,67.6
0.811,65.5
0.806,67.6
0.805,67.5
0.812,67.2
0.812,67.1
0.81,66.6
0.81,67.0
0.812,67.4
0.817,65.8
0.811,68.5
0.814,67.1
0.809,68.2
0.812,68.2
0.815,66.2
0.811,68.4
0.812,66.7
0.812,68.1
0.817,65.8
0.811,67.9
0.812,67.2
0.808,67.6
0.812,67.9
0.808,66.8
0.816,66.7
0.809,67.1
0.806,65.5
0.808,67.2
0.812,65.6
0.81,67.1
0.815,67.9
0.815,66.2
0.81,65.2
0.809,68.0
0.809,65.7
0.804,67.9
0.817,66.8
0.816,68.7
0.806,66.9
0.813,68.5
0.806,68.3
0.814,67.1
0.812,69.3
0.815,67.1
0.809,66.8
0.81,68.0
0.812,68.1
0.808,66.2
0.805,66.8
0.808,68.1
0.808,68.3
0.81,68.3
0.808,66.5
0.813,66.1
0.804,67.6
0.815,67.3
0.809,68.2
0.809,67.1
0.804,67.4
0.811,68.5
0.809,69.3
0.818,68.1
0.821,67.5
0.807,67.2
0.812,67.7
0.807,67.0
0.813,69.2
0.812,66.7
0.814,67.8
0.804,65.2
0.804,67.1
0.81,67.9
0.806,65.8
0.809,65.0
0.814,66.9
0.813,67.8
0.812,67.4
0.806,67.4
0.811,66.8
0.813,67.3
0.811,66.3
0.802,67.6
0.805,67.8
0.814,67.9
0.81,67.3
0.812,66.5
0.809,66.9
