35412744-A_0.35 43 Maq 1 Alpha 550
CCH,tension
0.808,65.0
0.809,67.2
0.815,67.9
0.81,68.2
0.803,65.9
0.803,68.2
0.805,66.8
0.818,63.6
0.805,65.6
0.813,64.5
0.809,67.5
0.805,66.3
0.812,63.9
0.807,69.9
0.809,66.0
0.816,65.1
0.807,69.1
0.81,68.8
0.809,68.7
0.806,69.7
0.817,65.7
0.812,66.1
0.811,65.9
0.804,64.7
0.814,67.6
0.811,64.8
0.813,67.7
0.815,68.0
0.813,69.0
0.813,67.9
0.81,67.7
0.811,66.5
0.807,63.2
0.805,68.2
0.808,67.9
0.808,67.1
0.812,65.6
0.811,60.5
0.809,65.2
0.816,68.0
0.81,68.9
0.814,67.6
0.813,67.8
0.809,65.1
0.81,67.7
0.81,66.7
0.807,68.3
0.809,65.7
0.81,66.0
0.82,68.6
0.81,63.7
0.806,68.1
0.807,65.3
0.814,67.2
0.807,71.8
0.814,71.3
0.813,67.0
0.818,66.0
0.809,65.3
0.816,63.5
0.813,66.3
0.807,67.5
0.816,63.9
0.814,63.9
0.809,67.2
0.812,68.8
0.806,67.6
0.815,68.3
0.811,70.3
0.816,69.2
0.814,70.7
0.811,68.8
0.808,66.0
0.808,69.4
0.806,68.8
0.807,66.5
0.807,66.7
0.809,67.1
0.814,71.1
0.806,68.4
0.808,70.2
0.811,70.9
0.809,64.2
0.811,70.3
0.817,64.7
0.808,70.0
0.806,65.3
0.805,65.6
0.811,66.0
0.812,69.4
0.816,67.0
0.811,67.1
0.811,71.7
0.814,68.1
0.817,66.8
0.813,65.1
0.804,67.4
0.811,65.5
0.806,67.0
0.809,66.5
