13964781-C_1.5 13379 Maq 1 Alpha 550
CCH,tension
1.188,117.7
1.195,122.5
1.193,131.7
1.203,128.3
1.196,118.0
1.188,120.5
1.197,116.5
1.208,111.9
1.196,123.7
1.194,119.6
1.206,112.1
1.2,119.9
1.205,117.3
1.196,110.4
1.195,119.9
1.198,118.8
1.189,124.0
1.203,120.4
1.199,123.6
1.203,114.3
1.2,124.2
1.194,120.4
1.201,124.2
1.2,131.5
1.205,120.6
1.199,114.0
1.196,121.7
1.2,127.4
1.198,124.4
1.193,120.6
1.194,117.4
1.194,121.0
1.194,117.5
1.193,121.3
1.199,129.3
1.207,129.6
1.199,131.3
1.199,132.6
1.202,122.7
1.198,128.8
1.199,123.8
1.202,111.3
1.196,122.4
1.203,124.2
1.189,122.8
1.203,117.2
1.203,121.3
1.204,116.8
1.205,125.2
1.196,114.8
1.206,128.2
1.192,119.6
1.197,122.9
1.2,125.4
1.194,127.1
1.202,123.5
1.199,126.8
1.201,120.5
1.2,119.2
1.203,120.0
1.201,126.0
1.206,126.8
1.197,120.4
1.193,125.5
1.207,120.2
1.209,119.7
1.203,130.4
1.193,131.0
1.196,124.8
1.192,113.5
1.204,122.3
1.197,125.5
1.205,121.1
1.199,120.3
1.201,117.0
1.195,122.5
1.204,122.2
1.188,117.9
1.202,120.7
1.199,116.1
1.198,109.9
1.199,124.5
1.204,125.0
1.194,125.0
1.2,127.0
1.205,112.8
1.206,117.1
1.194,122.8
1.197,123.5
1.206,130.2
1.202,111.8
1.197,118.5
1.193,130.5
1.198,119.2
1.197,129.2
1.201,126.3
1.198,113.8
1.198,112.7
1.205,120.5
1.2,123.5
