35410019-B_0.35 9165 Maq 30 Alpha 488 - S
CCH,tension
0.803,67.1
0.81,68.6
0.808,67.3
0.812,67.4
0.808,67.8
0.811,67.0
0.811,66.7
0.813,67.3
0.816,65.4
0.817,66.9
0.807,67.9
0.807,68.4
0.818,65.7
0.804,67.8
0.817,68.0
0.811,66.9
0.814,67.0
0.806,68.1
0.805,68.6
0.818,66.3
0.805,66.7
0.807,65.1
0.809,68.3
0.809,66.6
0.813,68.6
0.809,67.2
0.814,65.2
0.815,69.1
0.813,68.0
0.807,68.2
0.813,67.5
0.806,66.4
0.808,68.0
0.811,67.7
0.812,68.0
0.813,69.4
0.809,67.7
0.805,66.8
0.814,66.0
0.809,66.9
0.812,67.0
0.804,66.4
0.815,69.1
0.805,66.1
0.808,66.6
0.805,67.7
0.818,67.1
0.817,68.2
0.817,68.5
0.808,66.8
0.82,67.0
0.809,68.5
0.809,68.4
0.81,68.4
0.806,68.0
0.809,66.3
0.814,68.2
0.807,68.0
0.812,68.3
0.808,66.8
0.809,68.3
0.813,67.9
0.81,65.7
0.811,68.0
0.819,65.6
0.811,67.8
0.811,66.7
0.814,67.7
0.814,68.2
0.817,68.0
0.809,68.3
0.804,69.0
0.805,68.2
0.808,67.9
0.816,69.3
0.813,68.7
0.807,66.9
0.811,65.6
0.807,66.3
0.814,67.2
0.812,68.0
0.808,68.1
0.806,66.4
0.81,66.1
0.81,67.8
0.808,66.7
0.809,66.2
0.806,67.5
0.809,66.0
0.815,69.8
0.806,68.2
0.808,66.5
0.811,66.8
0.807,68.8
0.804,68.6
0.817,66.8
0.816,65.8
0.81,65.5
0.808,68.5
0.807,68.9
