35410019-B_0.35 7332 Maq 30 Alpha 488 - S
CCH,tension
0.805,69.0
0.806,64.9
0.811,67.5
0.81,69.0
0.812,70.1
0.815,68.3
0.812,65.1
0.806,68.1
0.807,62.3
0.808,68.8
0.805,67.3
0.811,65.9
0.804,63.1
0.8,64.9
0.807,64.4
0.81,68.5
0.812,66.8
0.815,67.8
0.801,67.3
0.808,66.2
0.807,66.3
0.814,69.9
0.807,69.9
0.81,70.8
0.808,68.7
0.81,69.3
0.802,67.9
0.812,67.4
0.811,68.7
0.806,69.3
0.802,67.3
0.818,68.2
0.807,67.3
0.809,67.9
0.807,68.1
0.805,68.1
0.811,66.5
0.811,71.4
0.804,68.3
0.812,71.2
0.81,66.5
0.806,65.9
0.813,67.5
0.809,69.0
0.813,68.5
0.815,69.2
0.811,67.8
0.811,65.1
0.808,65.6
0.807,68.6
0.807,66.5
0.815,67.8
0.806,67.6
0.804,64.3
0.805,65.0
0.813,69.6
0.81,69.9
0.813,67.7
0.805,68.2
0.805,72.7
0.805,69.9
0.812,66.6
0.806,65.5
0.809,68.3
0.815,68.8
0.813,66.3
0.805,66.5
0.805,65.3
0.818,68.0
0.812,65.2
0.811,67.8
0.814,67.7
0.811,68.7
0.815,69.5
0.808,67.6
0.815,65.5
0.806,65.3
0.816,72.7
0.811,66.6
0.814,71.2
0.81,64.2
0.807,66.3
0.81,70.2
0.813,70.6
0.803,69.8
0.81,66.6
0.805,67.6
0.812,68.6
0.808,66.0
0.808,65.5
0.817,67.9
0.804,65.0
0.809,68.6
0.809,68.7
0.803,66.1
0.81,68.0
0.805,64.9
0.811,65.8
0.807,71.5
0.806,66.7
