35410019-B_0.35 141 Maq 30 Alpha 488 - S
CCH,tension
0.8,65.7
0.816,64.4
0.812,66.9
0.81,69.1
0.813,66.9
0.81,66.7
0.811,65.8
0.808,68.4
0.815,69.8
0.809,68.4
0.81,66.5
0.809,67.5
0.812,68.5
0.81,67.8
0.813,65.5
0.807,68.6
0.816,66.6
0.812,67.8
0.814,70.5
0.815,67.8
0.812,67.2
0.806,62.8
0.812,68.6
0.809,66.4
0.819,69.5
0.811,64.9
0.816,65.9
0.811,66.4
0.813,65.8
0.805,65.6
0.806,66.6
0.812,69.7
0.812,68.2
0.807,65.9
0.817,64.8
0.807,66.9
0.81,67.5
0.807,70.3
0.808,64.1
0.817,68.6
0.813,64.1
0.81,67.1
0.813,63.4
0.817,68.0
0.809,70.2
0.809,68.2
0.802,68.3
0.807,65.4
0.808,63.0
0.81,68.6
0.813,66.1
0.806,69.0
0.813,68.3
0.813,65.6
0.817,68.1
0.807,64.5
0.813,71.1
0.808,64.9
0.802,67.4
0.808,72.0
0.806,67.8
0.81,67.6
0.81,67.4
0.81,68.0
0.819,66.0
0.81,67.9
0.813,72.8
0.808,65.1
0.805,66.0
0.81,69.9
0.812,65.9
0.808,67.0
0.816,64.3
0.811,65.4
0.809,66.7
0.807,68.3
0.814,66.4
0.811,67.9
0.811,66.7
0.809,68.4
0.81,63.2
0.802,65.9
0.806,71.2
0.811,67.3
0.816,66.7
0.807,69.9
0.81,68.3
0.809,65.0
0.81,69.1
0.802,68.0
0.81,66.6
0.804,69.6
0.815,65.8
0.807,63.6
0.812,63.0
0.809,66.4
0.807,65.6
0.813,70.9
0.808,68.2
0.808,65.8
