15432237-A_0.35 1116 Maq 1 Alpha 550
CCH,tension
0.904,67.6
0.902,67.8
0.909,66.1
0.904,65.5
0.891,67.4
0.905,66.2
0.902,69.6
0.899,68.2
0.897,67.3
0.896,65.9
0.901,67.2
0.902,67.1
0.902,68.3
0.896,68.1
0.9,68.2
0.895,67.5
0.901,68.8
0.897,66.5
0.903,67.3
0.903,65.9
0.903,67.0
0.903,67.3
0.895,67.8
0.902,67.0
0.906,67.3
0.901,68.5
0.893,67.3
0.898,66.9
0.894,67.1
0.901,68.2
0.901,67.0
0.903,65.9
0.899,65.9
0.9,67.0
0.901,69.2
0.903,67.9
0.903,65.4
0.903,68.0
0.899,65.9
0.896,67.0
0.9,67.2
0.897,66.6
0.903,69.0
0.9,67.0
0.897,67.3
0.905,67.3
0.902,68.1
0.903,67.9
0.907,67.8
0.899,66.8
0.904,67.7
0.906,68.7
0.895,67.7
0.899,68.2
0.895,66.9
0.9,65.9
0.904,67.9
0.901,68.2
0.899,66.9
0.899,66.7
0.896,70.4
0.895,67.3
0.904,66.0
0.9,67.7
0.903,68.5
0.898,66.8
0.902,67.8
0.9,68.7
0.901,67.8
0.895,68.4
0.903,70.1
0.901,67.9
0.902,69.3
0.901,66.9
0.901,67.6
0.899,68.5
0.905,68.3
0.901,68.2
0.898,67.4
0.902,65.7
0.901,68.5
0.903,67.4
0.902,64.8
0.905,67.4
0.9,66.2
0.898,69.2
0.907,67.2
0.895,65.3
0.898,68.0
0.905,67.4
0.896,67.9
0.899,68.2
0.898,68.6
0.902,66.3
0.904,66.7
0.898,67.5
0.897,69.0
0.9,66.3
0.899,67.3
0.898,68.5
