35250567-A_0.5 15881 Maq 30 Alpha 488 - S
CCH,tension
1.295,108.3
1.299,88.3
1.3,88.4
1.305,95.6
1.297,93.7
1.298,113.9
1.3,94.7
1.295,98.0
1.295,103.4
1.302,95.5
1.304,98.7
1.301,108.0
1.298,93.7
1.303,107.7
1.293,98.8
1.292,90.1
1.301,104.2
1.303,102.8
1.306,94.0
1.298,116.9
1.295,98.8
1.291,123.3
1.302,102.2
1.306,102.1
1.298,103.3
1.303,109.9
1.298,97.0
1.295,106.5
1.294,101.9
1.301,104.6
1.295,102.0
1.3,102.2
1.293,82.5
1.303,112.6
1.3,111.4
1.307,108.1
1.305,90.8
1.298,97.1
1.3,110.8
1.297,100.6
1.302,104.6
1.302,100.0
1.306,95.5
1.297,91.9
1.307,84.7
1.298,88.6
1.306,95.3
1.302,106.0
1.299,87.8
1.311,95.3
1.3,87.9
1.295,86.6
1.304,117.2
1.294,87.9
1.302,117.6
1.301,81.4
1.295,86.4
1.307,105.6
1.293,98.4
1.303,100.3
1.302,88.6
1.298,98.1
1.298,92.1
1.294,95.7
1.298,92.5
1.306,99.1
1.291,103.1
1.298,110.0
1.301,103.4
1.304,97.4
1.301,82.9
1.297,126.8
1.305,90.0
1.292,89.5
1.311,116.5
1.296,90.4
1.303,116.1
1.298,118.4
1.299,111.9
1.299,104.7
1.302,102.6
1.295,101.4
1.303,100.1
1.299,89.1
1.303,92.5
1.297,100.2
1.304,99.5
1.304,98.6
1.298,83.8
1.303,92.6
1.294,112.3
1.301,83.9
1.305,110.5
1.302,99.0
1.293,100.0
1.308,94.9
1.297,103.1
1.302,100.5
1.3,101.0
1.301,99.4
