15457848-A_0.5 5239 Maq 1 Alpha 550
CCH,tension
1.307,91.8
1.299,96.8
1.313,107.4
1.304,101.1
1.307,97.9
1.301,107.3
1.311,94.6
1.312,109.5
1.295,97.0
1.292,95.7
1.296,103.6
1.298,108.9
1.3,108.4
1.294,103.3
1.288,108.6
1.304,101.4
1.299,97.3
1.305,95.6
1.297,107.0
1.3,102.2
1.295,99.1
1.299,105.3
1.296,102.3
1.298,99.3
1.297,96.5
1.302,104.1
1.296,96.1
1.292,103.8
1.298,97.0
1.299,98.6
1.299,99.7
1.296,102.6
1.306,98.7
1.297,102.2
1.299,102.0
1.298,102.2
1.3,106.0
1.294,97.3
1.293,102.1
1.303,101.8
1.298,95.9
1.295,101.0
1.296,96.7
1.3,106.3
1.3,100.4
1.304,101.5
1.305,104.0
1.3,95.8
1.301,107.8
1.307,104.4
1.301,104.7
1.289,94.1
1.298,103.3
1.304,98.3
1.298,103.3
1.293,110.0
1.292,105.2
1.299,84.5
1.306,101.9
1.297,102.5
1.29,103.9
1.292,103.2
1.301,110.6
1.303,99.3
1.29,107.0
1.304,103.8
1.309,92.5
1.308,102.2
1.302,102.8
1.296,100.5
1.301,98.6
1.296,97.2
1.293,104.0
1.301,101.7
1.298,99.3
1.304,107.2
1.296,103.3
1.295,98.3
1.301,100.9
1.314,104.8
1.297,107.5
1.3,102.3
1.299,96.3
1.301,97.1
1.289,107.5
1.296,89.3
1.298,99.4
1.299,95.4
1.294,103.5
1.297,95.0
1.298,99.0
1.296,107.2
1.291,99.6
1.305,99.6
1.297,101.6
1.3,104.1
1.306,92.2
1.303,99.9
1.297,96.3
1.306,98.5
