35088746-A_0.5 1594 Maq 30 Alpha 488 - S
CCH,tension
0.89,91.6
0.9,98.2
0.896,94.3
0.901,101.7
0.899,102.7
0.901,102.2
0.895,100.6
0.901,113.6
0.908,104.4
0.892,93.1
0.903,106.5
0.89,109.8
0.911,116.3
0.908,97.7
0.91,109.8
0.897,94.6
0.883,106.0
0.9,102.9
0.896,99.5
0.894,107.1
0.901,105.7
0.894,100.6
0.904,106.8
0.899,102.3
0.9,103.3
0.894,95.8
0.902,98.2
0.906,103.7
0.904,111.5
0.901,104.1
0.909,107.9
0.897,96.1
0.901,90.7
0.896,106.0
0.908,91.2
0.905,88.4
0.899,104.6
0.899,96.9
0.902,108.3
0.893,105.7
0.908,102.5
0.9,107.8
0.895,97.2
0.89,103.7
0.894,96.4
0.89,97.3
0.887,102.7
0.91,117.3
0.908,107.0
0.901,117.7
0.898,101.5
0.9,109.8
0.898,90.4
0.888,106.5
0.895,102.1
0.905,99.8
0.907,107.3
0.895,106.6
0.903,99.9
0.895,106.2
0.905,98.3
0.893,92.4
0.893,101.6
0.898,108.6
0.895,97.6
0.898,103.0
0.901,105.5
0.903,102.0
0.899,97.7
0.895,95.8
0.896,102.0
0.905,94.9
0.9,94.4
0.896,101.0
0.905,92.8
0.896,105.1
0.903,105.4
0.886,97.6
0.885,91.9
0.897,100.1
0.898,92.5
0.894,109.7
0.912,92.4
0.897,99.7
0.907,103.5
0.892,102.1
0.898,100.9
0.905,98.0
0.906,108.6
0.894,102.6
0.91,103.3
0.899,109.4
0.899,117.3
0.9,98.6
0.888,101.5
0.903,105.3
0.904,110.6
0.896,104.8
0.911,93.1
0.911,104.4
