35072403-A_0.5 1381 Maq 1 Alpha 550
CCH,tension
0.947,96.5
0.961,98.6
0.947,100.9
0.955,96.2
0.945,100.3
0.948,103.3
0.956,108.3
0.947,88.3
0.949,99.7
0.949,101.5
0.955,111.0
0.96,92.9
0.956,101.3
0.952,100.0
0.956,103.1
0.956,98.0
0.948,98.4
0.957,118.6
0.943,103.6
0.953,101.1
0.956,104.9
0.95,96.3
0.949,89.7
0.95,98.2
0.952,103.7
0.947,91.5
0.956,110.3
0.946,99.6
0.957,99.2
0.943,102.4
0.951,90.8
0.954,108.5
0.95,98.5
0.949,95.0
0.95,101.0
0.946,103.1
0.961,100.9
0.946,98.8
0.955,96.9
0.949,93.6
0.951,98.6
0.951,103.1
0.95,96.7
0.955,100.4
0.953,95.4
0.956,99.4
0.95,101.1
0.953,102.7
0.949,101.6
0.955,106.1
0.95,108.2
0.95,102.5
0.95,108.9
0.952,98.2
0.952,100.6
0.943,90.0
0.956,98.6
0.963,97.0
0.949,111.9
0.946,97.7
0.954,101.0
0.948,104.5
0.946,103.2
0.944,104.6
0.95,104.0
0.954,102.8
0.951,91.9
0.947,102.9
0.943,99.5
0.944,97.0
0.948,100.4
0.945,100.6
0.951,99.7
0.945,95.0
0.955,92.2
0.948,99.0
0.956,93.3
0.948,93.2
0.947,103.3
0.951,103.6
0.948,108.3
0.953,96.4
0.956,99.8
0.944,96.3
0.951,110.2
0.954,97.8
0.958,96.5
0.954,112.1
0.951,120.5
0.948,92.8
0.943,101.6
0.948,97.5
0.956,99.0
0.96,96.0
0.949,109.9
0.951,108.2
0.953,101.4
0.959,103.2
0.944,104.0
0.954,103.6
