35072403-A_0.5 7679 Maq 1 Alpha 550
CCH,tension
0.949,106.7
0.943,101.9
0.952,85.7
0.939,109.5
0.954,100.1
0.947,84.8
0.947,86.5
0.948,92.9
0.958,105.1
0.951,102.4
0.943,105.6
0.952,90.4
0.964,88.1
0.945,90.7
0.95,102.9
0.961,99.0
0.951,109.6
0.962,97.0
0.95,102.0
0.942,99.2
0.952,97.2
0.949,103.0
0.949,105.1
0.952,97.7
0.949,109.6
0.95,93.7
0.955,97.9
0.951,116.3
0.95,108.2
0.96,105.5
0.962,102.0
0.953,98.5
0.959,100.5
0.953,97.9
0.939,93.4
0.954,107.7
0.953,104.0
0.952,96.1
0.951,110.4
0.937,97.5
0.96,108.6
0.949,94.1
0.952,97.7
0.957,96.6
0.941,85.1
0.949,95.9
0.949,111.2
0.948,94.2
0.955,93.3
0.945,109.2
0.948,92.2
0.952,89.2
0.952,99.2
0.948,107.1
0.962,107.5
0.947,87.4
0.936,121.3
0.944,104.5
0.959,91.5
0.944,94.8
0.952,90.5
0.949,103.6
0.945,95.9
0.952,111.0
0.955,102.6
0.958,101.8
0.957,98.3
0.961,102.8
0.939,95.5
0.951,100.6
0.946,93.8
0.951,104.3
0.962,102.3
0.956,94.3
0.944,97.0
0.953,108.7
0.947,105.8
0.949,110.6
0.95,104.1
0.959,108.5
0.958,102.3
0.953,111.7
0.955,97.8
0.949,101.0
0.961,92.8
0.954,111.6
0.949,97.3
0.937,110.8
0.95,98.9
0.95,96.3
0.938,99.2
0.947,95.8
0.959,100.3
0.957,92.3
0.952,101.2
0.955,99.8
0.955,97.2
0.951,112.3
0.945,103.3
0.947,110.5
