35072403-A_0.5 9164 Maq 1 Alpha 550
CCH,tension
0.952,102.0
0.946,106.1
0.945,92.9
0.953,96.7
0.96,109.7
0.949,96.2
0.95,107.1
0.947,110.6
0.941,99.7
0.953,103.9
0.958,106.1
0.951,100.8
0.95,97.9
0.943,98.9
0.939,90.7
0.955,105.4
0.946,107.6
0.958,110.9
0.941,104.4
0.947,98.0
0.938,99.7
0.958,92.8
0.944,106.2
0.953,104.8
0.959,110.2
0.949,101.2
0.941,107.3
0.944,99.8
0.944,95.4
0.939,108.6
0.951,101.0
0.944,92.5
0.935,98.9
0.942,97.6
0.936,96.9
0.942,92.4
0.947,100.1
0.961,98.1
0.948,93.0
0.946,104.1
0.944,95.0
0.946,100.9
0.954,112.7
0.94,108.1
0.938,106.2
0.944,103.5
0.961,108.0
0.941,95.3
0.948,103.1
0.953,106.6
0.95,99.9
0.947,103.1
0.957,96.9
0.951,87.4
0.955,105.8
0.946,100.4
0.945,85.8
0.942,88.3
0.945,94.3
0.947,105.2
0.955,103.5
0.948,98.1
0.956,89.4
0.959,106.7
0.952,101.3
0.951,110.8
0.962,100.3
0.951,114.8
0.948,103.5
0.957,106.0
0.957,98.7
0.951,104.8
0.948,101.1
0.954,104.5
0.957,100.6
0.941,103.6
0.949,99.4
0.951,104.2
0.948,106.8
0.954,97.4
0.959,110.7
0.948,101.1
0.953,105.3
0.959,103.5
0.957,89.9
0.954,103.0
0.947,98.0
0.949,110.7
0.946,118.0
0.959,97.9
0.954,95.6
0.95,106.2
0.953,105.0
0.959,100.0
0.957,94.2
0.952,102.5
0.945,97.8
0.955,108.3
0.95,105.5
0.944,107.6
