33309931-A_6 124 Maq 30 Alpha 488 - S
CCH,tension
3.195,442.7
3.203,431.9
3.202,440.1
3.199,434.4
3.2,436.5
3.2,431.8
3.203,434.8
3.202,440.4
3.201,424.2
3.206,435.3
3.199,449.2
3.203,435.6
3.196,428.3
3.192,431.7
3.207,418.2
3.195,447.9
3.205,444.3
3.2,440.8
3.194,436.9
3.189,438.2
3.196,419.0
3.206,429.1
3.207,444.4
3.205,440.7
3.2,441.3
3.203,432.4
3.202,431.5
3.199,441.2
3.196,434.9
3.202,427.6
3.204,421.4
3.206,442.2
3.2,424.2
3.202,422.6
3.2,439.5
3.209,437.1
3.197,443.1
3.205,422.0
3.206,431.5
3.199,436.8
3.196,426.2
3.196,438.4
3.207,433.3
3.206,435.0
3.198,425.9
3.196,415.9
3.199,422.3
3.197,442.5
3.202,438.4
3.206,428.4
3.199,440.7
3.204,422.9
3.2,430.7
3.205,428.0
3.207,428.5
3.2,438.6
3.203,438.0
3.197,432.3
3.205,434.0
3.199,440.2
3.199,428.2
3.204,435.3
3.196,430.4
3.2,434.8
3.195,424.4
3.199,430.3
3.196,423.9
3.203,429.6
3.204,428.6
3.201,438.0
3.195,439.2
3.197,430.0
3.205,436.2
3.202,434.5
3.195,429.8
3.204,429.6
3.204,425.1
3.201,431.3
3.193,443.6
3.202,429.6
3.199,431.8
3.2,442.6
3.196,432.2
3.199,445.7
3.198,430.9
3.202,429.3
3.202,430.3
3.192,415.3
3.201,437.9
3.201,428.7
3.207,437.4
3.196,439.1
3.196,435.1
3.192,435.6
3.205,429.0
3.198,424.0
3.197,431.1
3.2,436.1
3.195,444.1
3.196,421.5
