35250568-A_2 15924 Maq 30 Alpha 488 - S
CCH,tension
1.748,240.4
1.742,242.3
1.75,246.1
1.75,237.5
1.746,241.2
1.764,250.4
1.752,235.3
1.758,245.3
1.752,253.3
1.748,236.2
1.753,247.2
1.746,249.1
1.752,253.6
1.755,241.8
1.749,240.2
1.757,250.6
1.744,241.2
1.75,239.7
1.75,252.9
1.746,233.8
1.739,237.1
1.754,241.9
1.757,250.1
1.755,246.8
1.749,241.4
1.745,245.3
1.752,245.2
1.742,248.1
1.754,255.8
1.754,244.8
1.75,244.5
1.744,241.9
1.749,240.2
1.752,247.9
1.754,233.3
1.733,254.3
1.741,240.2
1.764,246.8
1.748,245.8
1.751,245.7
1.757,241.1
1.74,232.3
1.749,244.3
1.746,244.3
1.757,243.3
1.747,236.3
1.747,237.7
1.748,238.1
1.742,239.3
1.75,240.1
1.751,244.2
1.751,235.0
1.746,243.1
1.761,249.6
1.757,248.9
1.75,246.0
1.758,244.5
1.748,240.4
1.756,241.9
1.75,236.7
1.746,248.5
1.757,253.9
1.74,237.5
1.75,239.4
1.743,243.9
1.747,240.4
1.742,249.5
1.744,234.2
1.766,244.1
1.756,244.7
1.751,249.0
1.755,243.9
1.745,240.1
1.747,240.2
1.742,251.6
1.751,236.6
1.752,241.8
1.757,236.8
1.747,244.3
1.765,247.2
1.751,236.2
1.742,241.1
1.749,245.8
1.75,251.2
1.751,242.7
1.746,244.0
1.76,253.4
1.767,239.2
1.754,239.9
1.747,248.6
1.762,244.0
1.751,248.9
1.749,238.2
1.762,248.0
1.759,242.7
1.742,250.6
1.753,243.3
1.74,242.3
1.742,248.6
1.754,244.0
