35088746-A_0.5 1594 Maq 1 Alpha 550
CCH,tension
0.897,92.9
0.903,102.4
0.906,109.5
0.91,102.6
0.918,104.4
0.896,103.9
0.902,97.1
0.897,98.8
0.905,108.2
0.898,107.7
0.909,96.7
0.901,108.4
0.897,102.4
0.907,103.5
0.899,103.1
0.905,101.2
0.904,83.8
0.892,109.8
0.9,104.1
0.897,102.3
0.894,113.1
0.908,104.2
0.91,105.9
0.902,91.8
0.889,96.1
0.894,106.6
0.895,84.3
0.894,100.1
0.901,101.4
0.899,97.5
0.894,94.9
0.897,103.1
0.898,103.5
0.911,89.9
0.905,98.8
0.903,96.4
0.898,101.1
0.9,97.6
0.895,107.0
0.896,93.6
0.891,102.0
0.892,103.7
0.894,109.9
0.907,98.6
0.903,103.3
0.896,107.6
0.901,93.5
0.894,104.3
0.909,97.4
0.899,99.3
0.905,85.4
0.903,99.6
0.907,104.2
0.902,84.2
0.901,96.7
0.903,90.5
0.899,88.3
0.91,122.5
0.906,100.1
0.908,102.0
0.897,99.1
0.901,103.9
0.906,103.4
0.902,104.9
0.899,119.6
0.891,116.7
0.891,104.8
0.897,104.8
0.917,92.3
0.896,99.8
0.895,103.5
0.897,84.0
0.897,86.4
0.901,109.4
0.904,104.1
0.915,100.2
0.901,107.8
0.91,103.7
0.894,112.2
0.899,102.0
0.899,97.4
0.892,104.6
0.907,100.9
0.914,105.4
0.891,85.7
0.894,91.2
0.905,111.5
0.898,105.5
0.903,111.0
0.896,93.2
0.91,101.5
0.899,106.5
0.912,102.9
0.902,83.5
0.909,103.7
0.9,91.9
0.898,94.7
0.894,99.2
0.904,105.0
0.904,101.5
