35088746-A_0.5 167 Maq 1 Alpha 550
CCH,tension
0.902,98.7
0.897,120.2
0.895,108.7
0.908,112.2
0.903,108.1
0.894,98.5
0.893,95.4
0.899,91.9
0.897,87.3
0.907,102.6
0.897,94.0
0.888,103.8
0.906,100.3
0.9,95.5
0.914,96.0
0.906,99.7
0.902,91.4
0.903,85.9
0.9,97.5
0.905,106.9
0.899,105.0
0.91,106.2
0.897,88.4
0.903,78.0
0.899,94.0
0.907,108.5
0.892,107.4
0.903,103.6
0.895,105.3
0.894,94.8
0.893,97.9
0.905,112.5
0.899,107.3
0.898,99.3
0.903,108.5
0.907,95.2
0.904,79.4
0.894,86.1
0.896,83.0
0.908,95.0
0.906,103.0
0.895,98.4
0.901,101.0
0.899,98.7
0.898,114.5
0.894,94.4
0.909,105.1
0.903,95.9
0.897,94.0
0.899,100.1
0.903,112.8
0.899,104.5
0.902,115.9
0.891,103.2
0.908,108.9
0.902,109.4
0.905,103.6
0.911,101.8
0.898,81.5
0.895,116.5
0.91,96.8
0.893,93.9
0.904,91.5
0.904,105.2
0.904,98.3
0.898,84.1
0.897,99.3
0.893,98.9
0.894,108.8
0.891,90.0
0.903,99.4
0.897,91.4
0.902,106.1
0.903,101.3
0.903,108.1
0.891,114.7
0.89,119.3
0.902,98.3
0.905,98.7
0.895,104.9
0.897,102.5
0.896,108.9
0.899,100.0
0.903,88.7
0.899,100.9
0.902,92.5
0.899,103.1
0.89,105.9
0.903,96.7
0.899,87.0
0.899,108.9
0.904,104.9
0.901,104.2
0.903,90.7
0.9,107.7
0.9,105.1
0.901,115.9
0.901,108.0
0.899,79.4
0.907,97.0
