15446675-A_2 222 Maq 1 Alpha 550
CCH,tension
1.642,252.3
1.651,235.4
1.648,245.4
1.646,242.4
1.648,234.8
1.653,242.9
1.657,227.7
1.651,243.9
1.646,246.9
1.648,258.1
1.647,244.3
1.652,245.3
1.65,244.5
1.643,238.5
1.653,228.3
1.648,244.2
1.659,238.4
1.648,244.6
1.646,239.2
1.65,242.9
1.653,236.6
1.656,254.5
1.647,248.8
1.652,239.8
1.646,247.2
1.65,243.3
1.654,245.7
1.646,256.3
1.65,256.5
1.648,244.0
1.65,244.1
1.649,238.8
1.647,240.0
1.648,248.9
1.652,237.3
1.65,252.3
1.653,243.9
1.651,248.6
1.654,244.6
1.65,233.9
1.645,247.4
1.642,246.9
1.651,241.2
1.644,258.1
1.645,241.3
1.654,240.7
1.648,233.5
1.657,246.2
1.654,244.6
1.654,237.7
1.647,249.8
1.646,253.0
1.657,248.7
1.657,236.9
1.646,239.1
1.655,236.5
1.652,243.5
1.654,247.7
1.653,239.6
1.645,247.4
1.649,239.6
1.645,237.2
1.653,247.6
1.653,243.5
1.653,246.4
1.655,248.9
1.652,239.9
1.651,241.3
1.643,240.7
1.655,247.8
1.646,241.6
1.644,252.5
1.652,248.6
1.649,247.0
1.652,243.9
1.657,253.4
1.655,238.4
1.647,225.5
1.642,239.8
1.649,235.1
1.649,244.0
1.647,240.0
1.653,232.0
1.65,239.2
1.656,247.2
1.654,236.8
1.652,253.7
1.649,235.6
1.651,240.3
1.649,234.1
1.648,241.2
1.649,233.8
1.651,229.8
1.649,245.4
1.652,245.9
1.649,237.8
1.645,239.8
1.652,239.9
1.65,238.2
1.64,240.2
