15446675-A_2 11446 Maq 1 Alpha 550
CCH,tension
1.652,242.5
1.653,238.7
1.656,243.8
1.649,243.7
1.649,240.7
1.649,243.0
1.654,257.8
1.646,242.6
1.646,248.1
1.645,247.4
1.656,233.1
1.651,245.8
1.658,239.7
1.653,243.9
1.642,249.9
1.646,232.8
1.652,239.9
1.65,243.6
1.651,232.4
1.648,249.0
1.649,243.3
1.648,246.4
1.649,250.8
1.651,243.7
1.656,232.1
1.657,247.2
1.651,244.7
1.639,243.6
1.65,242.8
1.659,241.1
1.65,241.1
1.655,251.2
1.649,237.7
1.647,241.1
1.646,239.8
1.653,243.2
1.641,234.1
1.638,238.8
1.656,246.3
1.656,235.9
1.648,239.7
1.65,245.6
1.648,244.7
1.646,239.7
1.647,237.1
1.649,241.8
1.656,239.0
1.644,239.6
1.652,241.8
1.647,229.8
1.652,243.7
1.652,242.6
1.648,241.0
1.649,234.7
1.642,242.7
1.649,243.2
1.653,234.2
1.656,244.8
1.647,242.1
1.652,251.3
1.662,244.2
1.65,244.3
1.653,243.1
1.646,246.2
1.653,239.5
1.653,238.9
1.64,236.5
1.658,247.9
1.655,240.6
1.653,247.4
1.648,239.5
1.656,242.9
1.652,237.7
1.637,241.5
1.653,243.3
1.65,256.2
1.645,250.4
1.649,246.0
1.654,242.2
1.644,232.1
1.649,246.8
1.651,244.6
1.647,248.7
1.656,241.6
1.641,244.0
1.652,240.4
1.648,243.3
1.647,231.1
1.648,232.7
1.651,239.2
1.647,243.7
1.649,240.7
1.649,232.9
1.654,247.6
1.651,243.6
1.648,237.8
1.648,239.1
1.655,246.6
1.65,236.0
1.653,247.8
