13976118-A_4 148 Maq 1 Alpha 550
CCH,tension
2.297,363.6
2.303,363.4
2.293,365.7
2.301,361.4
2.297,351.6
2.298,349.7
2.303,359.2
2.297,361.9
2.3,356.1
2.305,359.3
2.308,346.6
2.302,354.5
2.299,363.6
2.3,360.1
2.299,355.4
2.306,355.4
2.299,358.5
2.289,348.4
2.296,361.7
2.293,352.0
2.299,357.1
2.29,355.4
2.295,356.0
2.302,356.1
2.306,364.9
2.309,358.3
2.304,340.6
2.302,360.6
2.307,354.7
2.293,364.2
2.302,351.3
2.309,356.7
2.304,349.8
2.296,357.8
2.309,362.2
2.308,352.8
2.305,365.1
2.3,349.5
2.297,356.5
2.303,352.7
2.292,350.6
2.304,354.2
2.299,357.9
2.301,360.8
2.302,364.0
2.307,356.8
2.302,353.4
2.294,355.9
2.293,357.4
2.305,360.8
2.304,354.3
2.302,356.8
2.299,356.5
2.297,351.8
2.304,353.8
2.303,362.2
2.293,351.7
2.305,359.9
2.297,353.3
2.306,357.3
2.302,361.6
2.303,362.8
2.303,354.9
2.295,347.4
2.302,359.7
2.295,358.7
2.295,356.0
2.297,363.3
2.299,361.7
2.305,354.1
2.312,365.5
2.304,361.2
2.309,355.3
2.296,353.7
2.312,357.3
2.309,358.2
2.308,351.0
2.302,369.1
2.298,366.0
2.306,355.9
2.302,368.1
2.308,357.5
2.297,363.4
2.306,356.5
2.294,365.5
2.315,352.6
2.299,362.3
2.292,359.0
2.294,353.7
2.301,353.2
2.307,349.2
2.305,364.5
2.309,362.6
2.303,351.1
2.313,361.5
2.304,363.6
2.293,354.1
2.302,357.3
2.298,373.4
2.301,357.6
