33194317-B_1.5 17977 Maq 1 Alpha 550
CCH,tension
1.401,203.7
1.392,215.4
1.398,204.7
1.408,219.1
1.381,198.5
1.416,207.0
1.401,206.2
1.393,207.4
1.402,205.4
1.4,199.4
1.403,217.2
1.395,208.6
1.398,196.0
1.389,199.1
1.399,209.9
1.396,196.4
1.404,204.3
1.402,206.8
1.396,198.7
1.393,204.9
1.392,201.5
1.4,212.2
1.406,204.7
1.403,203.6
1.398,193.7
1.405,199.6
1.399,204.0
1.398,196.0
1.403,208.1
1.398,206.2
1.399,197.6
1.406,206.1
1.412,190.1
1.401,204.9
1.398,194.2
1.412,202.9
1.401,200.0
1.394,206.5
1.402,196.2
1.395,189.9
1.408,189.3
1.389,194.7
1.4,210.4
1.399,178.4
1.4,208.8
1.391,199.2
1.4,208.3
1.397,202.2
1.395,209.0
1.405,215.2
1.402,213.7
1.405,197.5
1.402,218.7
1.414,208.3
1.392,219.3
1.416,200.6
1.399,211.4
1.406,196.6
1.412,191.0
1.384,201.8
1.39,185.8
1.405,213.2
1.396,200.2
1.395,201.3
1.39,208.5
1.408,188.0
1.4,199.6
1.401,201.9
1.402,197.8
1.398,208.0
1.401,213.2
1.399,199.1
1.397,207.0
1.401,190.2
1.408,205.9
1.408,212.9
1.4,209.4
1.405,205.6
1.395,199.6
1.395,190.2
1.402,212.3
1.405,209.4
1.414,194.1
1.399,186.3
1.383,203.5
1.4,186.7
1.387,208.6
1.392,213.2
1.407,209.8
1.403,211.9
1.399,202.9
1.394,183.2
1.409,214.5
1.399,212.9
1.405,201.6
1.407,203.8
1.402,204.7
1.4,199.1
1.397,199.8
1.395,206.0
