10725703-B_2.5 782 Maq 1 Alpha 550
CCH,tension
1.947,289.2
1.953,287.3
1.952,285.1
1.949,284.5
1.95,280.5
1.947,288.8
1.95,288.5
1.951,289.3
1.943,282.9
1.952,287.4
1.953,282.7
1.963,278.4
1.949,281.1
1.956,273.6
1.95,274.6
1.945,276.5
1.954,287.3
1.95,275.6
1.948,277.5
1.938,278.7
1.951,285.2
1.954,276.1
1.953,281.4
1.956,286.3
1.953,280.1
1.954,284.8
1.951,282.7
1.949,279.2
1.951,289.2
1.959,282.7
1.948,284.5
1.95,275.3
1.949,285.6
1.953,276.9
1.946,279.7
1.955,278.3
1.957,285.7
1.944,283.9
1.949,281.4
1.956,283.9
1.951,280.8
1.952,283.9
1.948,281.4
1.953,277.6
1.945,290.8
1.952,279.5
1.957,290.6
1.947,286.0
1.947,282.3
1.949,288.1
1.956,276.9
1.952,277.6
1.944,280.2
1.949,277.3
1.949,284.3
1.949,284.5
1.953,291.5
1.947,280.3
1.945,287.2
1.939,287.6
1.954,290.9
1.949,285.2
1.949,284.9
1.945,284.2
1.958,286.3
1.951,271.0
1.954,286.4
1.953,281.1
1.945,279.3
1.948,279.9
1.946,286.6
1.954,285.5
1.945,290.2
1.948,280.1
1.951,280.2
1.945,284.6
1.948,285.4
1.952,291.4
1.945,272.8
1.955,289.4
1.941,271.8
1.95,278.7
1.957,284.8
1.955,288.8
1.948,287.3
1.943,292.3
1.949,282.0
1.943,277.8
1.951,284.4
1.952,280.8
1.952,281.3
1.952,275.7
1.951,283.9
1.946,270.8
1.95,280.5
1.953,279.7
1.948,279.4
1.959,284.2
1.948,292.0
1.956,280.8
