10846792-A_0.5 11437 Maq 30 Alpha 488 - S
CCH,tension
1.085,96.8
1.106,107.2
1.104,97.3
1.091,104.4
1.109,101.2
1.099,101.3
1.107,93.0
1.114,97.7
1.096,110.1
1.106,100.4
1.099,89.0
1.101,99.7
1.099,102.0
1.102,95.1
1.103,101.9
1.1,94.2
1.101,102.2
1.096,99.8
1.095,104.1
1.092,96.1
1.103,96.1
1.108,95.9
1.101,104.5
1.096,98.0
1.112,104.1
1.098,98.2
1.095,105.5
1.102,109.6
1.094,110.7
1.097,102.2
1.103,107.3
1.098,104.1
1.096,102.2
1.097,105.3
1.1,94.6
1.098,105.1
1.103,104.1
1.101,113.3
1.1,100.2
1.1,94.4
1.1,99.3
1.112,113.2
1.098,106.9
1.103,92.5
1.097,94.4
1.088,103.1
1.099,107.7
1.103,101.7
1.113,103.6
1.099,103.4
1.102,96.8
1.093,102.7
1.109,108.7
1.107,104.1
1.098,111.5
1.099,98.0
1.102,100.0
1.098,98.7
1.099,108.1
1.094,108.0
1.095,98.3
1.102,109.4
1.102,99.8
1.094,103.2
1.092,98.1
1.097,109.2
1.096,98.3
1.107,96.9
1.105,111.2
1.105,107.8
1.105,95.3
1.105,101.7
1.101,109.4
1.086,95.4
1.092,101.8
1.099,95.4
1.098,107.8
1.095,106.4
1.094,110.7
1.109,108.8
1.095,102.7
1.097,101.4
1.109,98.0
1.102,102.3
1.099,95.0
1.098,100.2
1.104,104.4
1.103,98.0
1.097,97.7
1.092,106.4
1.103,101.4
1.101,98.5
1.085,103.0
1.103,106.9
1.107,94.5
1.103,106.7
1.093,103.0
1.104,100.6
1.105,106.9
1.097,103.7
