15457848-A_0.5 8913 Maq 30 Alpha 488 - S
CCH,tension
1.297,98.1
1.303,105.4
1.301,113.2
1.296,94.2
1.299,95.0
1.298,93.5
1.302,91.7
1.302,99.0
1.295,116.5
1.304,96.1
1.302,96.3
1.303,93.5
1.297,98.0
1.302,104.1
1.301,97.9
1.299,103.6
1.304,107.6
1.3,106.6
1.304,108.0
1.302,86.5
1.298,100.8
1.302,98.8
1.298,74.3
1.294,97.5
1.3,100.3
1.298,92.2
1.301,85.4
1.3,91.8
1.301,103.2
1.301,87.3
1.298,87.8
1.3,94.6
1.302,96.7
1.301,112.2
1.304,105.3
1.297,112.8
1.302,92.1
1.302,86.3
1.306,100.3
1.309,96.0
1.3,107.9
1.292,98.5
1.296,112.0
1.294,98.6
1.306,97.6
1.295,105.9
1.3,107.6
1.299,115.6
1.297,104.1
1.3,94.5
1.302,99.6
1.3,93.9
1.3,105.5
1.296,98.8
1.29,107.0
1.303,99.7
1.302,103.1
1.303,110.2
1.301,110.1
1.301,110.3
1.296,92.3
1.305,111.0
1.296,94.5
1.298,105.1
1.299,115.3
1.311,102.4
1.305,104.8
1.3,110.8
1.297,104.2
1.296,89.6
1.305,108.8
1.301,99.8
1.296,119.7
1.303,104.7
1.298,104.1
1.294,108.1
1.299,101.8
1.3,98.4
1.301,103.0
1.302,105.8
1.305,106.2
1.298,101.6
1.301,112.3
1.302,90.3
1.304,106.1
1.298,112.5
1.302,96.6
1.296,93.7
1.3,102.5
1.303,95.4
1.295,107.6
1.304,110.8
1.3,99.6
1.304,105.7
1.296,93.4
1.299,115.5
1.29,111.7
1.303,98.4
1.299,99.4
1.304,97.5
