15457848-A_0.5 2169 Maq 30 Alpha 488 - S
CCH,tension
1.302,90.2
1.301,98.8
1.304,97.4
1.296,93.4
1.31,96.8
1.294,104.4
1.303,95.5
1.311,99.9
1.308,95.9
1.303,107.3
1.291,107.2
1.305,91.5
1.302,99.3
1.296,90.3
1.306,102.1
1.297,94.3
1.297,95.0
1.305,101.7
1.301,98.1
1.302,106.4
1.301,90.2
1.298,113.4
1.3,100.1
1.288,102.2
1.307,98.3
1.3,98.9
1.295,103.9
1.3,99.2
1.297,104.2
1.3,93.9
1.288,103.1
1.298,101.2
1.293,101.2
1.299,92.5
1.314,107.4
1.304,105.4
1.304,94.8
1.3,108.0
1.297,101.5
1.305,94.7
1.296,94.8
1.289,109.5
1.3,86.6
1.301,104.2
1.292,100.7
1.309,97.3
1.3,93.7
1.29,94.6
1.31,95.5
1.305,99.2
1.296,112.3
1.306,104.5
1.298,103.7
1.295,103.3
1.307,110.6
1.301,105.5
1.29,99.3
1.306,90.4
1.297,98.9
1.301,99.4
1.294,101.7
1.307,101.1
1.305,102.6
1.305,120.8
1.296,94.2
1.298,95.5
1.304,89.5
1.299,102.0
1.297,89.1
1.292,98.0
1.296,97.4
1.305,101.5
1.312,104.7
1.297,111.1
1.309,105.0
1.293,109.8
1.301,92.8
1.293,96.4
1.301,105.8
1.3,92.4
1.301,106.4
1.303,100.1
1.312,97.0
1.302,104.7
1.3,100.9
1.292,102.4
1.31,102.9
1.298,89.4
1.306,92.7
1.302,102.5
1.294,98.7
1.301,100.0
1.298,97.4
1.308,102.1
1.304,101.4
1.296,104.2
1.316,106.1
1.308,110.6
1.296,105.1
1.311,101.1
