15380836-A_0.5 1356 Maq 30 Alpha 488 - S
CCH,tension
1.238,86.0
1.251,97.3
1.256,94.0
1.252,90.3
1.257,94.0
1.251,83.8
1.245,85.7
1.25,99.2
1.254,102.2
1.254,101.2
1.252,82.4
1.251,97.6
1.25,84.9
1.249,95.6
1.254,91.2
1.259,94.8
1.251,90.5
1.239,90.8
1.252,101.5
1.253,90.4
1.247,97.7
1.256,80.7
1.252,85.9
1.251,98.1
1.251,92.1
1.243,87.7
1.252,90.6
1.259,95.8
1.251,93.2
1.26,92.2
1.254,86.2
1.246,85.8
1.249,99.3
1.248,92.7
1.249,91.7
1.25,91.0
1.253,90.4
1.245,102.9
1.246,92.7
1.251,94.4
1.258,95.3
1.251,93.7
1.24,92.2
1.242,85.7
1.253,83.5
1.25,88.2
1.242,95.6
1.252,94.3
1.253,106.1
1.245,99.9
1.254,85.8
1.239,80.8
1.258,91.6
1.243,95.9
1.249,98.0
1.253,90.0
1.256,88.0
1.245,105.5
1.247,86.3
1.246,96.0
1.24,97.9
1.256,93.7
1.257,100.9
1.25,86.0
1.254,96.8
1.253,101.1
1.254,89.2
1.246,91.8
1.252,96.2
1.246,90.7
1.255,101.2
1.241,105.6
1.245,90.7
1.248,93.9
1.256,95.4
1.257,88.8
1.253,103.4
1.247,88.9
1.248,87.2
1.253,91.8
1.248,88.1
1.244,84.3
1.251,75.7
1.255,90.2
1.254,86.1
1.256,88.2
1.249,104.6
1.254,103.6
1.248,94.2
1.241,84.2
1.251,89.9
1.247,91.4
1.253,100.5
1.259,101.4
1.25,81.9
1.25,91.9
1.244,94.7
1.243,88.3
1.253,90.4
1.252,95.5
