15531119-A_0.75 133 Maq 30 Alpha 488 - S
CCH,tension
0.94,117.1
0.944,121.3
0.951,126.0
0.956,107.5
0.951,117.0
0.96,121.0
0.951,119.9
0.953,106.1
0.961,112.4
0.95,123.5
0.946,113.8
0.954,109.8
0.95,106.1
0.951,112.4
0.952,99.8
0.955,117.8
0.949,115.7
0.952,116.1
0.949,116.3
0.951,110.0
0.945,117.1
0.952,118.3
0.951,120.6
0.955,106.3
0.953,117.6
0.947,116.4
0.954,109.7
0.951,114.0
0.955,119.0
0.954,111.2
0.956,117.0
0.944,106.0
0.947,119.0
0.945,120.6
0.951,120.8
0.949,117.1
0.953,115.6
0.959,115.8
0.945,120.1
0.954,107.2
0.952,112.0
0.945,117.7
0.955,104.3
0.948,114.7
0.94,116.9
0.943,103.9
0.948,119.9
0.949,110.8
0.957,115.4
0.947,115.4
0.957,116.1
0.945,115.7
0.942,116.0
0.948,120.3
0.949,121.8
0.942,118.3
0.951,112.1
0.95,110.3
0.948,120.2
0.944,114.1
0.95,110.5
0.944,121.7
0.944,107.6
0.948,115.6
0.945,114.5
0.944,119.1
0.942,109.8
0.942,111.6
0.952,110.7
0.945,115.5
0.958,113.6
0.938,111.6
0.95,112.6
0.943,117.1
0.949,119.4
0.951,121.6
0.946,114.7
0.949,113.0
0.952,115.0
0.95,107.3
0.946,110.8
0.949,117.1
0.954,113.9
0.946,115.6
0.947,114.2
0.951,106.6
0.952,120.7
0.948,119.2
0.943,118.0
0.954,122.4
0.948,114.2
0.961,117.3
0.947,120.8
0.947,115.2
0.949,110.4
0.951,116.7
0.955,98.8
0.95,116.6
0.951,117.8
0.962,117.2
