13964780-B_0.75 2391 Maq 1 Alpha 550
CCH,tension
1.106,125.0
1.098,122.7
1.096,115.9
1.094,115.6
1.104,126.7
1.103,120.1
1.102,122.5
1.095,111.2
1.091,128.7
1.094,122.3
1.095,108.5
1.1,116.7
1.107,115.2
1.104,119.9
1.102,118.7
1.09,129.6
1.099,114.8
1.1,119.1
1.101,117.1
1.099,126.3
1.109,123.5
1.087,115.7
1.109,111.8
1.095,118.6
1.111,128.4
1.107,125.9
1.111,129.0
1.109,122.8
1.096,121.8
1.102,116.5
1.1,113.0
1.116,122.2
1.107,117.5
1.087,123.2
1.102,116.4
1.102,112.6
1.11,122.0
1.111,123.5
1.103,122.4
1.095,111.2
1.099,110.1
1.098,122.0
1.113,113.5
1.099,126.8
1.092,124.6
1.098,114.7
1.103,129.8
1.107,119.0
1.087,123.2
1.103,120.4
1.105,114.8
1.098,116.5
1.101,124.2
1.101,126.9
1.092,121.5
1.096,119.8
1.1,118.9
1.108,119.0
1.108,119.3
1.097,117.2
1.093,115.7
1.098,126.6
1.097,123.8
1.094,112.5
1.108,120.3
1.102,120.5
1.103,113.5
1.091,121.5
1.089,124.3
1.095,119.8
1.098,119.1
1.098,128.0
1.094,120.4
1.107,113.4
1.109,122.9
1.094,118.3
1.09,120.9
1.1,119.7
1.099,121.2
1.101,124.3
1.095,122.6
1.102,120.8
1.1,122.5
1.1,115.6
1.098,115.8
1.102,108.6
1.107,125.5
1.103,122.3
1.102,116.0
1.098,130.1
1.109,126.2
1.101,127.9
1.099,121.6
1.101,118.1
1.103,124.3
1.114,122.9
1.096,115.2
1.102,121.5
1.107,115.8
1.099,121.6
