33213534-A_0.5 8237 Maq 30 Alpha 488 - S
CCH,tension
1.096,105.0
1.102,106.1
1.097,110.7
1.105,113.8
1.1,96.9
1.095,110.0
1.099,94.7
1.103,102.1
1.104,104.3
1.104,116.2
1.104,107.8
1.101,81.5
1.096,114.3
1.101,105.3
1.097,105.9
1.097,96.7
1.103,85.9
1.096,112.2
1.107,115.9
1.102,85.4
1.098,104.0
1.096,110.1
1.096,107.9
1.1,94.5
1.103,104.5
1.099,104.5
1.107,82.2
1.098,114.5
1.093,98.5
1.096,105.5
1.094,92.7
1.099,105.5
1.103,109.4
1.096,76.7
1.101,100.8
1.093,111.5
1.098,100.3
1.101,98.0
1.102,94.2
1.097,104.0
1.101,107.1
1.105,87.6
1.099,97.9
1.099,87.6
1.1,93.1
1.105,104.1
1.104,96.8
1.098,87.6
1.095,104.2
1.095,105.7
1.095,96.7
1.101,93.4
1.095,94.9
1.098,97.6
1.101,100.4
1.097,113.8
1.102,91.3
1.102,97.7
1.104,94.6
1.105,93.2
1.096,88.4
1.096,101.9
1.104,102.7
1.094,96.5
1.092,91.5
1.099,96.7
1.095,106.4
1.106,110.2
1.099,108.9
1.101,107.0
1.099,90.1
1.099,85.3
1.097,104.8
1.098,115.5
1.098,103.8
1.102,108.8
1.105,104.8
1.1,100.5
1.109,120.2
1.099,97.5
1.1,96.7
1.098,111.2
1.105,112.3
1.094,105.2
1.101,101.8
1.098,97.7
1.102,98.7
1.103,94.5
1.097,93.7
1.101,96.5
1.093,111.1
1.097,103.7
1.107,102.1
1.105,109.3
1.098,90.7
1.104,97.1
1.102,107.1
1.101,98.9
1.103,112.0
1.097,115.3
