15457849-A_2 11921 Maq 30 Alpha 488 - S
CCH,tension
1.751,236.9
1.739,247.4
1.75,239.4
1.745,239.2
1.751,248.2
1.746,245.5
1.757,232.6
1.753,235.9
1.75,246.0
1.752,243.0
1.75,249.3
1.751,244.8
1.753,242.1
1.748,247.7
1.749,231.7
1.752,252.1
1.752,237.8
1.756,236.2
1.746,240.5
1.743,246.5
1.746,250.2
1.755,241.1
1.754,249.3
1.754,248.6
1.752,240.5
1.748,244.3
1.745,247.9
1.748,242.0
1.743,249.9
1.752,243.8
1.752,235.5
1.753,240.4
1.756,243.6
1.752,246.3
1.752,239.2
1.761,245.6
1.748,234.5
1.753,241.6
1.753,240.6
1.752,241.0
1.754,227.8
1.746,240.2
1.75,242.7
1.751,241.0
1.748,243.6
1.752,241.5
1.746,232.3
1.743,246.9
1.746,244.2
1.747,244.0
1.755,249.4
1.746,239.1
1.753,235.4
1.751,237.0
1.748,245.3
1.751,251.8
1.749,247.7
1.749,242.0
1.751,248.9
1.752,240.3
1.75,244.5
1.752,240.5
1.748,248.4
1.751,252.3
1.751,246.2
1.753,241.5
1.74,250.9
1.752,244.5
1.75,233.6
1.747,232.3
1.759,235.3
1.745,241.1
1.75,237.7
1.747,243.1
1.752,248.8
1.748,244.2
1.755,232.3
1.749,250.8
1.751,250.7
1.753,247.4
1.748,244.0
1.757,239.7
1.751,232.2
1.746,238.6
1.753,232.3
1.755,241.6
1.751,241.0
1.755,238.4
1.753,233.9
1.748,240.0
1.745,235.6
1.747,241.1
1.754,244.1
1.754,243.2
1.752,236.5
1.754,239.7
1.751,241.7
1.75,244.1
1.757,253.8
1.751,241.9
