15457849-A_2 91 Maq 30 Alpha 488 - S
CCH,tension
1.743,245.8
1.754,230.4
1.745,255.8
1.744,231.7
1.752,258.7
1.754,237.1
1.746,259.8
1.748,255.5
1.754,252.7
1.75,241.2
1.742,237.6
1.739,241.6
1.761,251.0
1.745,244.3
1.746,231.0
1.755,247.6
1.747,250.8
1.746,244.3
1.749,244.1
1.741,233.9
1.747,238.0
1.759,244.8
1.744,245.8
1.752,262.1
1.748,233.5
1.757,240.9
1.748,245.2
1.753,232.9
1.748,230.0
1.753,244.2
1.748,247.1
1.751,229.9
1.744,223.4
1.755,236.9
1.746,259.7
1.744,229.2
1.755,233.6
1.75,249.3
1.749,249.7
1.751,234.7
1.75,243.9
1.752,238.8
1.745,245.0
1.75,239.7
1.751,246.3
1.739,238.5
1.747,239.1
1.752,241.4
1.75,244.6
1.745,230.4
1.748,241.0
1.74,238.0
1.756,236.8
1.745,251.4
1.749,228.9
1.757,237.6
1.75,238.4
1.749,248.5
1.753,240.7
1.742,227.3
1.741,242.0
1.749,229.9
1.755,242.8
1.75,247.8
1.749,235.2
1.748,228.1
1.757,237.7
1.753,242.2
1.746,241.1
1.739,251.6
1.747,246.2
1.751,245.3
1.759,232.7
1.747,236.8
1.756,239.2
1.752,263.2
1.75,242.4
1.751,249.1
1.759,245.3
1.749,263.6
1.753,251.3
1.749,234.9
1.754,245.0
1.741,243.7
1.749,251.8
1.756,242.5
1.746,244.4
1.753,236.0
1.75,254.0
1.756,241.7
1.754,238.5
1.752,239.0
1.76,233.4
1.75,243.6
1.747,231.4
1.744,245.8
1.752,236.2
1.755,233.9
1.745,251.4
1.75,255.9
