15457849-A_2 35 Maq 30 Alpha 488 - S
CCH,tension
1.746,242.8
1.747,241.4
1.749,235.4
1.75,265.9
1.743,234.4
1.744,236.5
1.75,237.9
1.753,244.9
1.752,235.8
1.756,241.8
1.758,240.7
1.747,245.9
1.751,249.9
1.747,251.3
1.749,242.5
1.75,245.2
1.75,240.7
1.759,242.0
1.762,247.3
1.747,238.1
1.759,245.0
1.747,225.3
1.75,254.0
1.738,234.2
1.756,253.3
1.749,233.9
1.755,244.0
1.749,246.3
1.753,249.9
1.75,231.4
1.744,240.3
1.738,242.2
1.757,240.2
1.749,243.2
1.748,237.8
1.748,237.2
1.755,238.4
1.756,247.6
1.745,253.0
1.746,237.3
1.747,253.3
1.752,250.3
1.748,237.8
1.755,251.5
1.742,248.5
1.753,249.8
1.76,241.5
1.752,242.4
1.753,233.8
1.746,244.6
1.751,245.0
1.755,246.5
1.745,231.8
1.761,230.1
1.76,237.0
1.749,248.7
1.758,243.4
1.757,247.9
1.749,233.8
1.743,252.7
1.754,253.3
1.752,252.3
1.746,235.9
1.754,237.8
1.749,235.3
1.754,230.2
1.75,244.9
1.744,246.8
1.754,249.0
1.759,245.8
1.749,247.0
1.762,241.7
1.753,237.7
1.746,247.1
1.75,248.9
1.742,227.4
1.747,250.0
1.751,235.9
1.744,243.1
1.745,252.6
1.749,245.9
1.754,226.3
1.748,228.8
1.754,230.7
1.752,247.0
1.75,250.5
1.76,235.9
1.753,245.2
1.755,243.1
1.752,232.9
1.754,245.0
1.761,230.1
1.752,250.1
1.752,249.8
1.754,239.5
1.758,247.8
1.749,241.2
1.744,240.2
1.754,244.1
1.745,245.8
