35578197-A_0.35 1813 Maq 1 Alpha 550
CCH,tension
0.816,66.3
0.811,68.5
0.81,67.5
0.814,66.1
0.809,68.0
0.815,67.2
0.807,66.7
0.814,66.9
0.815,66.4
0.81,66.5
0.811,66.9
0.807,68.2
0.806,68.7
0.809,67.7
0.813,67.4
0.813,69.3
0.815,66.8
0.81,68.6
0.812,65.8
0.808,67.9
0.809,68.4
0.8,67.9
0.812,67.3
0.811,67.6
0.814,70.2
0.809,68.1
0.81,69.9
0.809,66.1
0.81,66.7
0.807,68.5
0.809,68.2
0.814,66.0
0.811,67.9
0.811,66.7
0.809,67.4
0.8,67.4
0.814,67.2
0.813,66.7
0.812,68.1
0.808,64.5
0.808,67.9
0.81,67.0
0.82,66.4
0.809,66.3
0.809,67.1
0.81,67.8
0.801,69.0
0.806,66.9
0.808,67.1
0.814,66.6
0.812,66.9
0.811,67.8
0.808,68.1
0.806,68.6
0.809,66.9
0.814,65.4
0.811,66.0
0.81,67.5
0.816,66.9
0.806,66.9
0.809,69.1
0.81,66.9
0.815,68.5
0.808,67.3
0.814,67.4
0.812,68.4
0.812,66.2
0.818,68.2
0.811,69.3
0.814,68.7
0.808,68.5
0.807,68.8
0.809,68.5
0.808,66.1
0.809,68.5
0.804,67.7
0.812,68.1
0.811,66.2
0.81,68.5
0.819,67.9
0.809,67.5
0.812,67.3
0.806,67.4
0.811,67.9
0.811,67.3
0.817,69.3
0.81,66.2
0.808,68.4
0.807,67.4
0.816,66.6
0.804,67.6
0.805,67.8
0.81,66.0
0.804,68.9
0.81,65.8
0.805,69.2
0.81,66.2
0.809,67.9
0.815,68.4
0.808,66.0
